Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
"Principal MLOps Engineer - Mexico, Canada , LATAM & Neashore resource",Acnovate Corporation,,Remote,,,,,,,,,,,,https://www.dice.com/job-detail/5f1a50fd-cd69-4815-9bbb-5c4f5935ad43
JD Edwards Finance Functional Consultant – Mexican Electronic Accounting,Prodware Solutions,,Remote,,,,,,,,,,,,https://www.dice.com/job-detail/e099124d-f756-4902-ac93-143c12ca4f23
Business Analyst (9+ years),"Systems Management Group, Inc",Kowtilya Pachigolla,"Queens, NY",Contract - W2,Contract - 1 Year(s),,,,,,Accepts corp to corp applications,Depends on Experience,Hybrid,"Role: Business Analyst (9+ years)
Location: New York, NY
Experience: 9+ years
Job Description:
·       5+ years’ experience as an Business Analyst (requirements gathering, business process mapping.)
·       A Strong knowledge of Latam inflation indices/currencies and traded products – with overed countries being Brazil, Chile, Colombia and Mexico.
·       Working experience with Agile/Scrum SDLC methodology",https://www.dice.com/job-detail/d6f92bb9-fd84-4817-b14f-cf388b5dceb9
Sr. Epicor developer,SumasEdge Corporation,Kumar Sai,"Appleton, WI",Contract - W2,Contract - Independent,,,,,,Accepts corp to corp applications,Depends on Experience,Hybrid,"Epicor - 100% Kinetic and cloud-base, latest and greatest version.
Have identified a number of things they need - ud fields to adding functionality without changing the core of epicor s function.
Currently have 120 customizations, 1200 hrs worth of work to hit go live date.
Allocated team to doing development. Manager of Dev is running all of these but need an external companies looking for Epicor specific. All of Jim s contacts are in Mexico, so they have to create the spec to get it done, and Jim s team is C#. Trying to work them into Epicor but there s a big learning curve.
They are cloud-base for Epicor and current resources aren t skilled in cloud base.
Example - packing label onto pallets. Can t figure out how to get printer to work in Epicor Cloud.",https://www.dice.com/job-detail/69adc363-4f00-4a13-ac2b-5166b4df5525
IVR Business Analyst,InfiCare Technologies,,No location provided,Contract - Long Term,,,,,,,Accepts corp to corp applications,$Negotiable,,"Job Title : IVR Business Analyst
Location : Remote Job in (Mexico / Colombia)
Duration : 6 12 Months
Looking for resource who is having background on IVR and playing role as Business Analyst.
JOB DESCRIPTION
Description
Technical support and troubleshooting: The analyst diagnoses and resolves system issues, manages workflow, documents work requests, and implements solutions to enhance system functionality.",https://www.dice.com/job-detail/8d1b8c86-4395-4676-8410-fd2981a246d1
Technical Tester / Mobile Experience Developer - Remote,Smart Folks Inc.,,Remote,,,,,,,,,,,,https://www.dice.com/job-detail/a9b6960b-5da1-47ef-af07-01f472bc8ff0
Technical Tester / Mobile Experience Developer - Remote,Smart Folks Inc.,,Remote,,,,,,,,,,,,https://www.dice.com/job-detail/fa2bd99d-a30f-44dd-aca2-ce845a0039a9
Technical Tester / Mobile Experience Developer - Remote,Smart Folks Inc.,,Remote,,,,,,,,,,,,https://www.dice.com/job-detail/0cb163e9-fe79-4475-bea2-90e2921d26bc
Technical Tester / Mobile Experience Developer - Remote,Smart Folks Inc.,,Remote,,,,,,,,,,,,https://www.dice.com/job-detail/9308a5e1-0eb4-4567-86cd-c2b473aacc82
Technical Tester / Mobile Experience Developer - Remote,Smart Folks Inc.,Shravankumar Kataboina,Remote,Contract - W2,,,,,,Contract - 06 Month(s),,50 - 55,Remote,"Hi  
Greetings from Smart Folks…!!!
   My name is Kumar we have a job opportunity for you as Technical Tester / Mobile Experience Developer one of our client based at Remote find the Job description below, if you are available and interested, please send us your word copy of your resume with following detail to  Or please call me on  to discuss more about this position.  
                                   Job Title: Technical Tester / Mobile Experience Developer",https://www.dice.com/job-detail/5c6f9d3d-a4b2-4793-ad4e-e3b6623dbb21
