Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Oracle Fusion EPM Program Lead,"Galaxy i Technologies, Inc.",,No location provided,Full Time,Part Time,Contract - Independent,Contract - W2,,,,Accepts corp to corp applications,,,"40307






Job Title: Oracle Fusion EPM Program Lead



Location: Palm Beach Garden, FL",https://www.dice.com/job-detail/7bb9f69f-8600-4063-836a-5694bed75a5d
Product Manager (AI-Based Predictive Maintenance),Apex Systems,,"Mccordsville, IN",Full Time,,,,,,,,USD 60.00 - 75.00 per hour,On Site,"Job#: 3015233

Job Description:

Apex has an opportunity for a Product Manager . If interested in discussing the position further, please send an MS Word version of your resume to Patryk Kopczynski,

If interested send me your resume or email me at

Here are the details:

Product Manager

Location: Hybrid 3 times a week in Greenfield, IN

Rate: 60-75 /hr

Duration: Rolling Contract

NO Sponsorship or C2C Offered

Iv Process: 2 step Interview, virtual

Day-to-Day Responsibilities:

This role focuses on driving predictive maintenance initiatives within large-scale fulfillment centers. You will work closely with engineering and operations teams to leverage IoT sensor data and AI/ML models that proactively reduce equipment downtime. A key part of your day will involve defining product requirements for predictive analytics tools, collaborating with cross-functional stakeholders to align priorities, and managing relationships with third-party vendors who provide automation and IoT solutions. You'll also monitor performance metrics, optimize predictive models for efficiency, and ensure the roadmap is executed effectively while keeping leadership informed of progress.

Must Haves:

Supply Chain

E-Commerce Retail Experience

AI

Fulfillment Center Experience

Third Party Vendor Experience

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a retirement plan (401k or local country equivalent) program. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/25e5c1d8-16d4-4bee-97c4-f66ad953826f
Product Manager (Automation Data Centralization),Apex Systems,,"Bentonville, AR",Full Time,,,,,,,,USD 60.00 - 75.00 per hour,On Site,"Job#: 3015232

Job Description:

Apex has an opportunity for a Product Manager . If interested in discussing the position further, please send an MS Word version of your resume to Patryk Kopczynski,

If interested send me your resume or email me at

Here are the details:

Product Manager

Location: Hybrid 3 times a week in Bentonville, AR

Rate: 60-75 /hr

Duration: Rolling Contract

NO Sponsorship or C2C Offered

Iv Process: 2 step Interview, virtual

Day-to-Day Responsibilities:

This role focuses on driving predictive maintenance initiatives within large-scale fulfillment centers. You will work closely with engineering and operations teams to leverage IoT sensor data and AI/ML models that proactively reduce equipment downtime. A key part of your day will involve defining product requirements for predictive analytics tools, collaborating with cross-functional stakeholders to align priorities, and managing relationships with third-party vendors who provide automation and IoT solutions. You'll also monitor performance metrics, optimize predictive models for efficiency, and ensure the roadmap is executed effectively while keeping leadership informed of progress.

Must Haves:

Supply Chain

E-Commerce Retail Experience

AI

Fulfillment Center Experience

Third Party Vendor Experience

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a retirement plan (401k or local country equivalent) program. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/24497f4a-1c2e-49ba-a6ea-7fc9cd141738
Tool Crib Inventory Associate,Advanced Technology Services,,"Bloomington, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9VTTRTbkFiIiwiam9iSWQiOiJhNTQ0MzQ0OC03OWVlLTRjYjYtODNkZi02YzM5MjAzODdhNmYiLCJqb2JUaXRsZSI6IlRvb2wgQ3JpYiBJbnZlbnRvcnkgQXNzb2NpYXRlIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
ServiceNow Technical Writer - Charlotte,Apex Systems,,"Charlotte, NC",Full Time,,,,,,,,USD 45.00 - 53.00 per hour,On Site,"Job#: 3015243

Job Description:

Apex Systems, a World-Class Technology Solutions Provider, is seeking applicants for the below position on behalf of our client. Please apply if interested and qualified. Please note that only qualified candidates will be contacted.

Position: Technical Writer

Content: Knowledge articles for ServiceNow Knowledge Management module

Location: Charlotte, NC | On-Site 3 days/week

12-18 months

W2 contract, paid hourly. No C2C, 1099, or third-party submissions will be accepted. Only direct W-2 candidates will be considered.

W2 $45-53/hr

Banking



Join the ServiceNow Governance team as a technical writer focused on building and improving knowledge articles. This role is best for a writer who is driven, independent, and excited to grow their ServiceNow skillset.










Apex Benefits Overview

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a retirement plan (401k or local country equivalent) program. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.

EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/200a7721-ee9e-44d9-877b-111a315c6f5c
Network / System Engineer III,Apex Systems,,"Pennington, NJ",Full Time,,,,,,,,USD 70.00 - 73.68 per hour,On Site,"Job#: 3015044

Job Description:

Job Title: Network / System Engineer III

Duration: 12 Months

Location: Pennington, NJ (3 Days onsite a week)

Pay rate: $70.00 - 73.68/hr

Position Summary

Desktop Platform Engineering resource is assigned with design and implementation of next generation Financial Center desktop platform within the firm. This person must have extensive knowledge and applied on the job experience with Microsoft Windows operating systems, as well as packaging technologies, virtualization, and telemetry tools. This position will also require understanding of a dispersed Branch Office technical environment, with an understanding of networking tools and terminology. Experience with windows imaging technologies, specifically Microsoft Configuration Manager, is required.



Extensive knowledge and applied experience with: Windows OS environment (Windows 7 and Windows 10) Microsoft Virtualization Technologies (AppV, User Experience Virtualization) Flexera Admin Studio Microsoft Configuration Manager Vmware Hosted Virtual Desktop environments Scripting languages; VbScript, Perl, Powershell Telemetry tools; Splunk, Aternity



Ability to troubleshoot issues and understand requirements as designated by LOB partners.



Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/6540af36-7ced-4ae3-97ee-ff38c93f7871
Quality Assurance Tech - Quality Assurance Tech II,Apex Systems,,"Shreveport, LA",Full Time,,,,,,,,USD 28.00 - 38.00 per hour,On Site,"Job#: 3015266

Job Description:

JOB TITLE: Quality Assurance Tech II

DURATION: 6 MONTHS

LOCATION: ONSITE IN Shreveport, LA

PAY RATE: $28 - $38 HOURLY

Job Description: We are seeking a talented and highly motivated Quality Assurance Engineer (QAE) for a contract position. The ideal candidate has great communication skills, can remove roadblocks, detail oriented, and has a knack for breaking websites. QAE's regularly work with Developers, Product Managers and other Quality Engineers to ensure the proper operation of the production environment. During the development cycle, QAEs identify use cases, create test cases, execute tests, and report results.

QUALIFICATIONS

# BS in Computer Science or equivalent experience 2-4 years industry experience testing software, including website applications.

# Experience with HTML, JavaScript, Java and SQL is desired, but not required.

# Experience with Selenium highly desired # Strong verbal and written communication skills are essential.

# Proficiency working in a Linux/Unix environment.

# Experience with QA process and Software Development Life Cycle.

EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/f342f537-99db-45d7-9eda-6a31ba2449a7
IT Security Specialist III,Apex Systems,,"Charlotte, NC",Full Time,,,,,,,,USD 85.00 - 89.74 per hour,On Site,"Job#: 3014910

Job Description:

Job Title: IT Security Specialist III

Duration: 12 Months

Location: Charlotte NC (3 Days onsite a week)

Pay rate: $85.00 - 89.74/hr

Position Summary

Identity and Access management (IAM) operations team is accountable for the successful delivery of all operational services globally for the IAM applications and infrastructure of the bank. This team supports a wide range of IAM infrastructure such as Single Sign On, Consolidate Directory Services Network (CDSN), Federated Identity (aka SAML), PKI infrastructure and tools, Extended Authentication Services, Strong Authentication, SailPoint and Splunk. This includes problem engagement during triage, service restoral, identification of root cause, and facilitation and co-ordination of identification of root cause and permanent fix resolution - in accordance with agreed upon practices.



8+ years of Production support experience on Ping Access, Ping Federate, Ping Directory, PKI, Splunk, excellent knowledge of Identity and Access Management (IAM) domain.

Excellent knowledge of Linux, Networking (TCP/IP), Information security. LINUX is Required.

Well verse with ITIL framework

Excellent Communication Skills

Demonstrate a strong work ethic and take pride in accomplishment.

CISSP OR equivalent Information Security domain certificate will be valuable add.

Exhibits strong drive for results and success.

Persists in the face of significant difficulties, do not give up easily.

Excellent communication skills



Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/be2646d6-67cd-4210-86df-2b6661e510eb
Application Programmer III,Apex Systems,,"Newark, DE",Full Time,,,,,,,,USD 60.00 - 65.00 per hour,On Site,"Job#: 3015256

Job Description:

Job Title: Senior Application Developer

Location: Newark, DE (Hybrid 3 days onsite)

Duration: 12 Months Contract

Pay Range: $60 -$65/hr

Position Summary

Application Architect with proficiency in java/j2ee, clouds, kafka, AI, Machine Learning technologies along with good hold on monitoring tools like Dynatrace.



Cloud Architect

Secondary Skill

RedHat OpenShift

Tertiary Skill

Core Java



Strong Knowledge and expertise in container & cloud technologies like Kubernetes, OpenShift, AWS and Azure

Expertise in Java/J2EE technologies with minimum of 7 year of experience.

Should have good knowledge of technologies like Spring, Spring Integration, Cassandra, Kafka, MQ, NOSQL & Restful services, WS-Security,

Hands on experience on tools like Eclipse, IntelliJ, Splunk, Dynatrace & Autosys etc

Proficiency in writing complex SQL queries (Oracle/SQL Server)

proficiency in writing complex Unix/Linux scripting

Hands on experience in UI technologies like Angular and React

Hands on experience on Code Quality Tools like JUnit, Sonar/Crucible

Experience on modern development methodology including Agile



Strong Knowledge and expertise in container & cloud technologies like Kubernetes, OpenShift, AWS and Azure

Expertise in Java/J2EE technologies with minimum of 7 year of experience.

Should have good knowledge of technologies like Spring, Spring Integration, Cassandra, Kafka, MQ, NOSQL & Restful services, WS-Security,

Hands on experience on tools like Eclipse, IntelliJ, Splunk, Dynatrace & Autosys etc

Proficiency in writing complex SQL queries (Oracle/SQL Server)

proficiency in writing complex Unix/Linux scripting

Hands on experience in UI technologies like Angular and React

Hands on experience on Code Quality Tools like JUnit, Sonar/Crucible

Experience on modern development methodology including Agile



Kafka

Core Java

RedHat OpenShift



Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/527fd76d-fe40-449e-88b2-2042267227fd
Core Engineering - Test Engineer III,Apex Systems,,"Sunnyvale, CA",Full Time,,,,,,,,USD 75.00 - 85.00 per hour,On Site,"Job#: 3015384

Job Description:

JOB TITLE: TEST ENGINEER

DURATION: 24 MONTHS

LOCATION: ONSITE IN SUNNYVALE CA

PAY RATE: $75 - $85 HOURLY

Description: Summary:

The main function of a test engineer is to research and test the design, functionality and maintenance of products, equipment, systems and processes and develop quality standards. A typical quality engineer has the ability to read and interpret blueprints, and evaluate product integrity and standards.

Job Responsibilities:

Devises sampling procedures and designs and develops forms and instructions for recording, evaluating, and reporting quality and reliability data.

Establishes program to evaluate precision and accuracy of production equipment and testing, measurement, and analytical equipment and facilities.

May write training material and conduct training sessions on quality control activities.

May specialize in areas of quality control engineering, such as design, incoming material, process control, product evaluation, product reliability, inventory control, metrology, automated testing, software, research and development, and administrative application.

Directs workers engaged in measuring and testing product and tabulating data concerning materials, product, or process quality and reliability.

Skills:

Creativity, verbal and written communication skills, analytical and problem solving ability.

Team player and detail oriented.

Basic leadership and mentoring skills necessary to provide support and constructive performance feedback.

Ability to read and interpret blueprints, technical drawing, schematics and computer-generated reports.

Previous experience with computer applications and software related to engineering field, such as Computer Aided Design (CAD).

Education/Experience:

Bachelor's degree in engineering required.

EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/acc8afc9-e98a-4bbb-a056-a699c4a34a5a
