Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Business Analyst/Digital - New Mexico,Stellent IT LLC,,New Mexico,Contract - Independent,Contract - W2,Contract - long term,,,,,Accepts corp to corp applications,,,"Business Analyst Mexico
Required Location: Mexico, Brazil, Columbia or Puerto Rico
Contract status: C-C preferred
Interview Required: Video
Candidate Visa's Accepted:
WE NEED THREE SENIOR BUSINESS ANALYSTS WITH EXPERIENCE SUPPORTING DIGITAL PROJECTS IN MEDIUM TO LARGE SIZED ENTERPRISES. CANDIDATES WILL IDEALLY SIT IN MEXICO BUT THE CLIENT WILL CONSIDER BRAZIL, COLUMBIA OR PUERTO RICO. THE RATE IS OPEN ANS I NEED RATE INFORMATION IN THE COUNTRY WHERE THE CANDIDATE SITS. BONUS MARGIN WILL BE PAID TO YOU FOR FINDING CANDIDATES OUTSIDE THE USA. EXPERIENCE IN MEDICAL OR PHARMACEUTICAL IS A BONUS BUT WE REALLY JUST NEED GOOD BUSINESS ANALYSTS FROM ANY INDUSTRY.

Job Description:",https://www.dice.com/job-detail/7c1e7f2d-9303-4f44-96b0-149edc01a268
SAP BW/ HANA Consultant,The Blue Aqua,Mohammed Arshad,Remote,Full Time,,,,,,,Accepts corp to corp applications,Depends on Experience,Remote,"Hello,
Please find below an open role, and let me know your comfort level based on the job description below.
Role: SAP BW HANA Consultant
Location: Monterey, Mexico
Duration: 3 Months with possible extension
Job Description: Client is looking for an SAP BW HANA resource for a project related to developing KPIs. Need someone locally for this project.
Employers have access to artificial intelligence language tools (“AI”) that help generate and enhance job descriptions and AI may have been used to create this description. The position description has been reviewed for accuracy and Dice believes it to correctly reflect the job opportunity.",https://www.dice.com/job-detail/38dd8d7a-0ff3-41dc-846a-65eff0144492
"Travel CT Tech - $3,086 per week in Farmington, NM",AlliedTravelCareers,,"Farmington, New Mexico",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NDkzNDU3NDExNCZmPTE1YWMxMWY4YTMmaj02MDE5MTU4OTcmanBpZD01ODQ1Nzc0NjIyIiwiam9iSWQiOiI3MmJkZWQzYi0xZmMwLTQ0MGEtYjlhNi02YjI1MTcwZWI1OWQiLCJqb2JUaXRsZSI6IlRyYXZlbCBDVCBUZWNoIC0gJDMsMDg2IHBlciB3ZWVrIGluIEZhcm1pbmd0b24sIE5NIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
"Travel CT Tech - $2,293 per week in Santa Fe, NM",AlliedTravelCareers,,"Santa Fe, New Mexico",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NDkzNDU3NDExNCZmPTE1YWMxMWY4YTMmaj02MDE5ODA2NTgmanBpZD01ODQ1Nzc0NjIyIiwiam9iSWQiOiJmYjZiMjg4ZS0yNjk5LTQyMTQtOGQ2YS1lNmIxZWMxY2Q3MWQiLCJqb2JUaXRsZSI6IlRyYXZlbCBDVCBUZWNoIC0gJDIsMjkzIHBlciB3ZWVrIGluIFNhbnRhIEZlLCBOTSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
"Travel CT Tech - $2,453 to $2,720 per week in Farmington, NM",AlliedTravelCareers,,"Farmington, New Mexico",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NDkzNDU3NDExNCZmPTE1YWMxMWY4YTMmaj02MDE5NjIxNDgmanBpZD01ODQ1Nzc0NjIyIiwiam9iSWQiOiJhMTkwYzViNC01N2FjLTQ0YjYtYjU0OS0yOWU2M2QyN2UxOTMiLCJqb2JUaXRsZSI6IlRyYXZlbCBDVCBUZWNoIC0gJDIsNDUzIHRvICQyLDcyMCBwZXIgd2VlayBpbiBGYXJtaW5ndG9uLCBOTSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Technical Project Manager - IT PMO,STAND 8,Angelina Gonzalez,"Long Beach, CA",Contract - W2,,,,,,,,$75 - $85 per hour,On Site,"STAND 8 provides end to end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more including internationally in Mexico and India.

We're seeking a Technical Project Manager to lead and coordinate IT initiatives within our Project Management Office. This role manages end-to-end delivery of complex technical projects ensuring scope, schedule, and quality while also providing portfolio oversight, risk management, and stakeholder alignment across IT functions.",https://www.dice.com/job-detail/e257170f-647c-4274-a83e-602933803279
"Travel CT Tech - $1,984 to $2,137 per week in Santa Fe, NM",AlliedTravelCareers,,"Santa Fe, New Mexico",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NDkzNDU3NDExNCZmPTE1YWMxMWY4YTMmaj02MDE5NjIyNTUmanBpZD01ODQ1Nzc0NjIyIiwiam9iSWQiOiI2YjYwMTE1ZC00ZGIwLTQ3MDgtYjhhMC03M2M4YjhjNTljMDIiLCJqb2JUaXRsZSI6IlRyYXZlbCBDVCBUZWNoIC0gJDEsOTg0IHRvICQyLDEzNyBwZXIgd2VlayBpbiBTYW50YSBGZSwgTk0iLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Backend Go Engineer,STAND 8,Angelina Gonzalez,"New York, USA, NY",Contract - W2,,,,,,,,$65 - $75 per hour,On Site,"STAND 8 provides end to end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more; including internationally in Mexico and India.

We are seeking a skilled Software Engineer with 3-5 years of experience to design, develop, and maintain scalable software solutions. The ideal candidate will have experience in cloud technologies, distributed systems, and web-based applications, with a strong focus on delivering high-quality digital media solutions.",https://www.dice.com/job-detail/302ab5dd-0b76-4ab3-b78f-921fcd406b9f
Mid-Level .NET Software Engineer,STAND 8,,Remote,Full Time,,,,,,,,$95000.00 - $120000 per annum,Remote,"STAND 8 provides end to end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more including internationally in Mexico and India
We are seeking a Mid-Level .NET Software Engineer to join our global Release Engineering team. In this role, you will work in a matrixed, collaborative environment, partnering closely with Delivery and Client Success teams. You'll be responsible for developing, testing, and maintaining client-specific configurations and release packages for our cloud-based profitability solutions.
This is an excellent opportunity for a hands-on engineer with strong .NET expertise, an interest in financial systems, and the ability to work effectively with international banking clients in a fully remote setting.",https://www.dice.com/job-detail/8b266eab-d7f9-4c43-944b-0436d1427f84
Sr. Salesforce Developer / Architect,STAND 8,Rosa Lopez,"Stamford, CT",Contract - W2,,,,,,,,$73 - $83 per hour,On Site,"STAND 8 provides end to end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more including internationally in Mexico and India.

We are seeking a Senior Salesforce Architect with deep, hands-on development experience to support our client's Salesforce platform. The ideal candidate will have exceptional Apex, Lightning Web Components (LWC), and integration skills, and be capable of diving into a custom-built application that is currently experiencing performance and stability issues. This individual will serve as both a technical lead and problem-solver, working closely with internal stakeholders to diagnose, remediate, and refactor as needed.",https://www.dice.com/job-detail/cfa03fdc-b374-46cf-aa1f-12c16dccdd02
Field Service Technician,SAIC,,"LUBBOCK, TX",Full Time,,,,,,,,,On Site,"Job ID: 2509480-LUBBOCK-TX

Location: LUBBOCK, TX, US

Date Posted: 2025-12-11

Category: Wage Determination (SCA)

Subcategory: Service Contract Act

Schedule: Full-time

Shift: Rotating

Yes, 25 % of the Time

Interim Secret

Secret

No



SAIC is looking for a to support the AC-130 gunship located at Cannon Air Force Base in New Mexico.",https://www.dice.com/job-detail/fcd1a22c-b0f2-40cb-98be-ecbb732a7570
Field Service Technician,SAIC,,"AMARILLO, TX",Full Time,,,,,,,,,On Site,"Job ID: 2509480-AMARILLO-TX

Location: AMARILLO, TX, US

Date Posted: 2025-12-11

Category: Wage Determination (SCA)

Subcategory: Service Contract Act

Schedule: Full-time

Shift: Rotating

Yes, 25 % of the Time

Interim Secret

Secret

No



SAIC is looking for a to support the AC-130 gunship located at Cannon Air Force Base in New Mexico.",https://www.dice.com/job-detail/98a67324-863f-4382-8383-8feaaf10fcca
Desktop Support Engineer - Must be Fluent in Japanese and English,STAND 8,,"Denver, CO",Contract - W2,,,,,,,,$22 - $32 per hour,On Site,"STAND 8 provides end to end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more including internationally in Mexico and India

We are seeking a skilled and proactive Techline Support Analyst to join our dynamic, globally distributed support team. This role focuses primarily on live chat support for internal users through ServiceNow, with responsibility for troubleshooting technical issues across Windows and macOS environments. The ideal candidate is customer-service oriented, highly communicative, and capable of working independently in a fast-paced support environment.
This position supports U.S. and U.K. users, with an emphasis on West Coast coverage.",https://www.dice.com/job-detail/fb7f7c32-7631-4029-b950-709be6d42780
Oracle Fusion Financials,ASCII Group LLC,,"Palm Beach, FL",Contract - W2,,,,,,Contract - 6 Month(s),,Depends on Experience,On Site,"The following requirement is open with our client. 
Title                                       : Oracle Fusion Financials
Location                               : Palm Beach Garden, FL (Onsite)
Duration                              : 6 Months
Visa Status                          : H1b/Transfer/OPT EAD/ EAD/s
Relevant Experience (in Yrs): 
 Detailed Job Description:",https://www.dice.com/job-detail/d7feca9d-1768-4b75-8e70-50b55113fa76
Sr. Enforcement Representative,Prutech Solutions,Deepshikha Sharma,"Brooklyn, NY",Contract - W2,,,,,,Contract - 12 Month(s),,$27 - $28,On Site,"About Us:
Established in 1997, PruTech is committed to innovative problem-solving, solution creation, and fostering strong client partnerships. Serving a diverse array of industries, from government to finance, retail, and manufacturing, PruTech operates from strategic locations including New York City, Washington DC, North Carolina, and boasts a nearshore office in Mexico City and multiple offshore offices in India.
With over two decades of experience in Information Technology and system integration, PruTech offers a comprehensive suite of services to meet evolving technological needs:
Project-based system integration
Custom software solutions
Package implementations",https://www.dice.com/job-detail/08869a47-60ca-4e97-8d30-10c309021cd7
Project Manager - LAN/WLAN & Fiber Infrastructure,STAND 8,,"Los Angeles, CA",Contract - W2,,,,,,,,$58 - $68 per hour,On Site,"STAND 8 provides end to end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more including internationally in Mexico and India
We are seeking an experienced Project Manager to oversee LAN, WLAN, and Fiber Infrastructure initiatives. This role focuses on managing large-scale installation, construction, and upgrade projects that enhance the district's network systems, ensuring reliable connectivity and optimal performance across multiple school campuses.
The ideal candidate will bring a strong technical background in network infrastructure combined with exceptional organizational and communication skills to lead cross-functional teams and vendor partners effectively.
Key Responsibilities",https://www.dice.com/job-detail/05189422-cb40-4029-89ae-989ee3f922e9
Project Manager - PCI DSS compliance program,STAND 8,,"Long Beach, CA",Contract - W2,,,,,,,,$81 - $91 per hour,On Site,"STAND 8 provides end to end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more including internationally in Mexico and India
We are seeking an experienced Project Manager to lead and coordinate the implementation of a comprehensive Payment Card Industry (PCI) Compliance Program. This initiative includes approximately 59 interrelated projects spanning multiple bureaus, divisions, and departments that handle credit card transactions.
The Project Manager will ensure all projects align with PCI standards and organizational objectives, drive progress across diverse teams, and maintain compliance with industry regulations and security best practices. This role requires a strong background in project management, risk mitigation, and cross-functional coordination within technology or compliance environments.",https://www.dice.com/job-detail/bb6ec40a-f70d-413c-8177-c55590168432
Senior Application Developer,STAND 8,Rosa Lopez,"Pasadena, CA",Contract - W2,,,,,,,,$65 - $75 per hour,On Site,"STAND 8 provides end to end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more including internationally in Mexico and India.

We are seeking a highly skilled Senior Application Developer with a strong background in ERP systems, specifically Tyler Munis ERP, with a focus on HR/Payroll and/or Finance. The ideal candidate is a proactive problem solver and technical leader who can effectively manage system integrations, develop business intelligence reports, and support users across departments. You will play a key role in aligning business requirements with scalable and secure ERP solutions.",https://www.dice.com/job-detail/8855cfcd-d258-43eb-a8a8-b3b2b7d95fff
Technical Experience Deskside Analyst,STAND 8,,"Florida, USA, FL",Contract - W2,,,,,,,,$22 - $32 per hour,On Site,"STAND 8 provides end to end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more including internationally in Mexico and India
We are looking for a highly skilled and service-driven TechEx Deskside Analyst to join our Global Support Team. This role provides 1st and 2nd line deskside break/fix support and is ideal for someone passionate about technology, problem-solving, and delivering an exceptional user experience.
You will serve as the primary Technology Experience representative for the Miramar site, working alongside local colleagues who support broadcast technologies. This position requires strong technical expertise across Microsoft O365, Windows, macOS, mobile devices, and endpoint hardware.
The ideal candidate is proactive, resourceful, and able to resolve complex technical issues while maintaining outstanding customer satisfaction.",https://www.dice.com/job-detail/1cc8bf6b-130d-41f4-abe6-f78a8b654b2c
