Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
.NET Developer with Angular 13+ version,Prutech Solutions,,Remote,Contract - W2,,,,,,Contract - 12 Month(s),,$75 - $80,Remote,"Founded in 1997, PruTech is dedicated to problem-solving, creating solutions, and maintaining strong partnerships with its clients. PruTech serves a diverse list of clients in different industries from government to finance, retail, and manufacturing. PruTech has offices in New York City, Washington DC, North Carolina, and two nearshore offices in Mexico City and India.
With over 20 years of Information Technology and system integration experience, PruTech provides multiple ways to assist organizations with future technology requirements including:
Project based system integration
Custom software solutions
Package implementations",https://www.dice.com/job-detail/865cfd46-44c1-4110-b34a-2ff478a35da0
Sr. SAP ERP Logistics Execution (LE),Vision Square,Sumit Kumar,Remote,Contract - Independent,Contract - W2,,,,,Contract - 12 Month(s),Accepts corp to corp applications,$65 - $70,Remote,"Job Description:
Lead end-to-end implementations and upgrades of Oracle Fusion Financial modules (GL, AP, AR, FA, CM, Tax, Expenses).
Configure financial setups including chart of accounts, payment terms, approval workflows, and accounting rules.
Drive automation and efficiency in invoice processing, vendor payments, and inventory valuation.
Familiarity with 3rd party financial supply chain tools such as High radius, Blackline, TM1, Concur, Kyriba, Vertex etc.
Wholesale Distribution Focus",https://www.dice.com/job-detail/d81423f3-bda7-47fd-864d-9b3d815ee9ce
Business Central Developer,Access Truck Parts,,"Phoenix, AZ",Full Time,,,,,,,,"$110,000",On Site,"Company: Summit Hydraulics
Location: In person at Summit Hydraulics, 21415 N. 15th Lane, Ste. 105, Phoenix, AZ 85027
Position Type: Full-Time
Pay: Salary Range is $60,000 - $75,000 annually (Salary / Exempt)
Company Overview
We are a rapidly growing portfolio of companies specializing in hydraulic and water truck parts, managing multiple national and international brands that serve diverse industries. Our focus is on providing high-quality, innovative solutions that keep businesses moving.
Position Overview",https://www.dice.com/job-detail/8129fc80-8bbe-4741-b72e-b5a5b5892c5d
Linguistic Analyst,SOS International LLC (SOSi),,"Chantilly, VA",Full Time,,,,,,,,,On Site,"Company Description

Founded in 1989, SOSi is among the largest private, founder-owned technology and services integrators in the defense and government services industry. We deliver tailored solutions, tested leadership, and trusted results to enable national security missions worldwide.

Job Description

Overview

SOSi is seeking a Linguistic Analyst to join our team supporting technical experts in analysis and review of pertinent information that is presented among other duties assigned.

Essential Job Duties











SOSi is an equal employment opportunity employer and affirmative action employer. All interested individuals will receive consideration and will not be discriminated against on the basis of race, color, religion, sex, national origin, disability, age, sexual orientation, gender identity, genetic information, or protected veteran status. SOSi takes affirmative action in support of its policy to advance diversity and inclusion of individuals who are minorities, women, protected veterans, and individuals with disabilities.



All interested individuals will receive consideration and will not be discriminated against for any reason.",https://www.dice.com/job-detail/5adf170d-2763-4b1f-ae2b-a23411c71402
Industrial Quality Engineer,Express Employment Professionals,,"Pflugerville, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NDkzNDU3NDExNCZmPTE1YWMxMWY4YTMmaj02MDIyMDc3MzYmanBpZD01ODQ1Nzc0NjIyIiwiam9iSWQiOiJlMjcyOGRmNC03MmVlLTQyYjgtYTJkNy0zOTAyMTQyOTY5YTUiLCJqb2JUaXRsZSI6IkluZHVzdHJpYWwgUXVhbGl0eSBFbmdpbmVlciIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Diabetes Dietitian Educator,University Health,,"San Antonio, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby96cURtWGpiIiwiam9iSWQiOiI1YmQ2NjQ0MC1mM2Y0LTRhMjctOWY3NS0zN2Y3NDNiODE4ZjMiLCJqb2JUaXRsZSI6IkRpYWJldGVzIERpZXRpdGlhbiBFZHVjYXRvciIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Diabetes Dietitian Educator,University Health,,"San Antonio, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9jTDIzUFliIiwiam9iSWQiOiJhM2IyZmI1Ni1lYjA3LTQ2MDQtOWYxMy1iNjM0Y2VjNmI3NTUiLCJqb2JUaXRsZSI6IkRpYWJldGVzIERpZXRpdGlhbiBFZHVjYXRvciIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Health Educator,University Health,,"San Antonio, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby81bmV1eTZiIiwiam9iSWQiOiJjMzFkYWZkMC1hZDgyLTQzNDMtYjM1YS01NjYzNjA3MWFjYTciLCJqb2JUaXRsZSI6IkhlYWx0aCBFZHVjYXRvciIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Operations Supervisor - Weekend 2nd Shift,GXO Logistics,,"Council Bluffs, Iowa",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODYyMzEwMjc2MCZmPTY0YTJmZDdhYjgmaj0yMTUxOV8zNzYxMDUmanBpZD01MzkzNTk3NjgxIiwiam9iSWQiOiIxM2E4NzYzMC01NmMwLTQ4ZjQtYmVlMS1mNGRmZTIzZDBkNjgiLCJqb2JUaXRsZSI6Ik9wZXJhdGlvbnMgU3VwZXJ2aXNvciAtIFdlZWtlbmQgMm5kIFNoaWZ0Iiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Operations Supervisor - Night Shift,GXO Logistics,,"Council Bluffs, Iowa",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODYyMzEwMjc2MCZmPTFiNWNiYjRkMTUmaj0yMTUxOV8zNzYxMTEmanBpZD01MzkzNTk3NjgxIiwiam9iSWQiOiIyNjFlMmJhNC0wOWMzLTQ5ZDUtOWU5ZS0xYjllMmRlZGU0ZDEiLCJqb2JUaXRsZSI6Ik9wZXJhdGlvbnMgU3VwZXJ2aXNvciAtIE5pZ2h0IFNoaWZ0Iiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
