Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Finance Aide,"22nd Century Technologies, Inc.",,"Albany, NY",Full Time,,,,,,,,Depends on Experience,On Site,"Job Title: Finance Aide
Location with zip code: Albany NY 12203
Duration: 24+ Months
Job Description:
The Finance Aide will be involved in a variety of accounting support tasks and functions. This resource is integral to maintaining an efficient and effective Finance Office with the ability to meet deadlines and deliver timely and accurate payments information to internal and external stakeholders.
Required skills:",https://www.dice.com/job-detail/6187fc36-e9d3-4a0d-8636-2cf82b235e16
SAP FI/CO Principal Consultant,Fixity Technologies,,"Emeryville, CA",Full Time,Contract - Independent,Contract - W2,,,,Contract - 12 Month(s),Accepts corp to corp applications,USD 140000-165000,On Site,"Hiring: SAP FI/CO Consultant
Location: Emeryville, CA (Hybrid)
Hire Mode: Contract/Fulltime
Experience: 15+ years
Must Have: Strong Retail domain
Job Summary:
About the Role: We are seeking an experienced SAP FI/CO Functional Principal Consultant with strong expertise in SAP modules and proven ability to manage teams and client relationships. The ideal candidate will play a key role in delivering high-quality SAP solutions, ensuring alignment with business objectives, and fostering collaboration across stakeholders. Provide expert functional SAP knowledge and configuration expertise within the Finance (FI) and Controlling (CO) modules to support business operations and process improvements.",https://www.dice.com/job-detail/fd364634-0c9e-4533-a5ee-47af7a3cebbc
Supply Chain Manager-Logistics,"Radiant System, Inc",Sharat Arivini,"Baytown, TX",Contract - W2,,,,,,Contract - 12 Month(s),,$50 - $55,On Site,"Job Title: Supply Chain Specialist
Location: 8500 West Bay Rd. Baytown, TX 77520 USA
Duration: 12 Months
Description:
What We Offer
As a Supply Chain Specialist, you will develop and implement standards to drive logistics assets and process optimization across the Baytown Site. The Supply Chain Specialist is a member of the Baytown Supply Chain and Logistics team, which is part of the Supply Chain & Logistics (SC&L) North America. A key goal of the group is to ensure continuous improvement in supply chain processes, supply-chain talent management, knowledge management, and to sustain past improvements. The geographical scope is the US, Canada, and Mexico albeit with some leadership or participation in global cross-functional teams.",https://www.dice.com/job-detail/0c48ec34-6ea2-4ee9-b0e5-70825fe4d026
Deployed Support Specialist Mid- Pensacola,Apex Systems,,"Pensacola, FL",Full Time,,,,,,,,USD 27.86 per hour,On Site,"Job#: 3013245

Job Description:

Network Engineer
Contact to apply with resume and certification

Location: Pensacola (on Site)

Employment: Contract

Employment Length: Long Term

Pay: 27.86 + SCA (no flexibility)

:

-Provide network technical advice and assistance during the planning phase of a deployment or exercise and coordinate swift solutions to networking problems during the execution phase.

-Provide direct computer and network support to include router, firewall, Intrusion Detection Systems/Intrusion Prevention Systems (IDS/IPS), Domain Name System (DNS), Active Directory (AD) and Exchange, configuration, installation, maintenance and troubleshooting to USMC deployed units.

-Assist in the development and execution of Information Assurance (IA) training for deployed units.

-Provide direct support to the D-30 process.

-Support operational requirements for the operational environment; identify required Hardware (HW) and Software (SW); submit personnel foreign country clearance requests and obtain necessary visas; document the result of the deployment in a Government-provided template with input and conduct a post-deployment review with the Government; coordinate return of any unused and reusable equipment to stock; coordinate the transportation of all HW and SW required to support contingency operations and obtain all import permits.

:

-IAT Level II or equivalent

-Secret

EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/c6495ab0-1204-4228-9467-117ecde42eeb
Software Dev Engineer - Software Dev Engineer IV,Apex Systems,,"Seattle, WA",Full Time,,,,,,,,USD 73.00 - 83.00 per hour,On Site,"Job#: 3009083

Job Description:

JOB TITLE: Software Dev Engineer IV

LOCATION: Seattle, WA

DURATION: 6 months

PAY RATE: $73 - $83 HOURLY

Job Description: Design, develop, implement, test, document and deliver large-scale, multi-tiered, distributed software applications, tools, systems and services using multi-threaded programming, distributed programming in Java and C++, JDBC, SQL, Object Oriented design and design patterns, Oracle, and middleware messaging systems in a Linux environment. Assist in gathering and analyzing business and functional requirements, and translate requirements into technical specifications for robust, scalable, supportable solutions that work well within the overall system architecture. Own delivery of entire piece of system or application, and serve as technical lead on complex projects using best practice engineering standards. Produce comprehensive, usable software documentation. Participate in a 24x7 on-call support rotation and travel for onsite troubleshooting or project launch. Qualifications -MS in Computer Science, Computer or Electrical Engineering, Mathematics, or a related field plus one year of experience in the job offered or related occupations of Software Engineer, Software Developer, or related. Experience in the job offered or related occupation must involve multi-threaded programming and distributed programming in Java or C++ on Linux. Experience must also involve JDBC, SQL, and Object Oriented design and design patterns. Requires availability for travel and 24x7 on-call support rotation. Employer will accept Bachelor's degree in Computer Science, Computer or Electrical Engineering, Mathematics, or a related field plus five years of progressively responsible experience in the specialty as equivalent to the Master's degree.

EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/58a38c79-0eb3-45fc-ab4e-73f5b5fe7ef1
Snowflake Engineer,Apex Systems,,"Columbus, OH",Full Time,,,,,,,,,On Site,"Job#: 3013354

Job Description:

Title: Snowflake Engineer

Client: Retail

Location: Columbus (4 days onsite)

Duration: 6 month contract to hire

Rate: Negotiable

**This is a w2 position, we cannot offer sponsorship now or in the future**



Responsible for designing, implementing, and optimizing the organization's Snowflake data warehouse to ensure high availability, performance, scalability, and security while supporting data engineering and analytics initiatives.



:

: SnowPro certification, scripting (Python), CI/CD (Terraform), BI tools (Tableau, Power BI).

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/f7422d61-9dae-47e6-8c53-a97b4c1a6648
IT System Engineer,Apex Systems,,"Fort Worth, TX",Full Time,,,,,,,,,On Site,"Job#: 3013253

Job Description:

Apex Systems is hiring for a RHEL Systems Engineer for one of our defense clients in the Fort Worth, TX area.

PLEASE NOTE: Candidates must be able to obtain and/or maintain aDoD SECRET security clearance as a condition and continuation of employment*

Position Summary

The Systems Engineer - IT will support a mixed-environment enterprise consisting of RHEL, Solaris, and Windows systems within a highly controlled, security-focused environment. This role involves systems administration, automation, virtualization, and troubleshooting across multiple platforms. The engineer will collaborate with internal teams to maintain system reliability, implement modernization efforts, and support mission-critical operations









Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/ad56fc3c-a506-48f6-8aee-4c630ebec9a9
Python Developer,Apex Systems,,"Jersey City, NJ",Full Time,,,,,,,,,On Site,"Job#: 3009419

Job Description:

Description:

Design and build horizontally scalable components within the major platform that the team is developing

Review and provide code feedback in terms of best practices with keen eye towards performance and stability optimizations

Become subject matter expert on code deployed on our platform and support to other developers

Write reusable and extendable code and become a key contributor of the core platform

Consistently work to make our software simpler

Challenge yourself and your peers to always improve

Expertise in functional and object-oriented programming, specifically in Python

Experience in databases (relational/document/etc.) including NoSQL databases

Strong in Algorithms and Data Structures

Experience building distributed and scalable complex services as well as robust micro services

Experience in writing unit tests in pytest or unittest

Working knowledge of CI/CD pipelines and automation

Strong sense of ownership, urgency, and drive

Self-motivated with a strong work ethic and a passion for learning and problem solving

Bachelor's Degree in Computer Science or Math

EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/b8793b5b-ab09-4c59-a825-d47db21dc2f5
Azure Cloud DevOps Developer,Apex Systems,,"Hopkins, MN",Full Time,,,,,,,,,On Site,"Job#: 2084518

Job Description:
Job Title: Azure Cloud Migration Developer

Overview:

We are looking for an experienced Azure Cloud Migration Developer to lead and execute the migration of enterprise applications from on-premises environments to Microsoft Azure. This role requires deep technical expertise in Azure services, cloud migration tools, and infrastructure automation, combined with strong collaboration and documentation skills.
Key Responsibilities:
Drive end-to-end migration of applications from on-premises to Azure Cloud.



EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/1fe12485-f23a-48ed-aee6-1bae6af29fc9
AWS Cloud Engineer-Contract-to-Hire-Hybrid,Elite Technical,Philip Doherty,"Albuquerque, NM",Contract - W2,Contract - 1 Year(s),,,,,,,$60 - $70,,"ABSOLUTELY no third parties please !!!
Local candidates only please -Candidates must reside locally in Albuquerque New Mexico. The client is not considering candidates willing to relocate.  
Compensation-$ 60.00 per hour W2, $ 70.00 per hour as an Independent Contractor
Our direct client, an engineering and consulting company that provides a wide range of service integrating science, engineering and technology is seeking a AWS Cloud Engineer for a contract to hire engagement.
Qualifications
5+ years of IT/cloud engineering experience with production AWS workloads.
Hands-on with IaC (CloudFormation or Terraform) and scripting (PowerShell/Bash/Python).
Strong grasp of AWS operations, networking fundamentals (TCP/IP, DNS, VPN concepts), and observability.
Foundational DBA skills for Oracle/SQL Server/Postgres (deploy, configure, connectivity, backup/restore).
Clear communicator with solid troubleshooting and documentation habits.
Able to work onsite in Albuquerque 3 days per week.
Ability to provide occasional after-hours work for migrations, maintenance windows, or incidents; primary help desk covered by others with escalation to this role as needed.",https://www.dice.com/job-detail/aae7e667-0b34-4ecb-bffc-15f45d06520d
