Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Sr. Manufacturing Information Systems Engineer (Battery Pack Assembly),Calance,,"Georgetown, KY",Contract - W2,,,,,,,,"USD 40,324.00 per year",Hybrid,"CALL US NOW for immediate consideration! Click Apply on Web or Apply Now to view our recruiter s contact info and reach out today, we d love to speak with you!

===
** We will NOT accept 3rd Party (C2C) Contractors **
===

JOB DETAILS:
Position:Sr. Manufacturing Information Systems Engineer (Battery Pack Assembly)
JOB REF#:
Duration:6+ Months (On-going Contract)
Location:ONSITE - Georgetown, KY 40324
Pay Rate:OPEN/Market Rate (W2 Only)

** Must be LOCAL or willing to RELOCATE at your own expense**
** HYBRID SCHEDULE: 3 days (Tue-Thu) ONSITE and 2 days REMOTE **

RESPONSIBILITIES INCLUDE:
Lead Battery Pack Assembly information systems implementation process with Site and Global Teams. Heavy network infrastructure, hardware interfacing, data collection and server communication scripting required.
Modify information system specifications for vendor design, fabrication, and installation
Lead interaction between Battery Pack Assembly, IS / One-Tech, EDC, MDT, and NAMC working groups.
Lead Battery Pack Assembly information systems integration to each production line and each production process for Line Control, Battery Parts Selection, Traceability, and Production Andon
Lead creation of Information System Technology Notices for Battery Pack PE North America
Plan, monitoring and track project status for design, fabrication, installation, and confirmation.
Investigate and resolve interlock issues between production lines and information systems, during set up and production trials.
Instruct Battery Pack Assembly equipment engineers on equipment integration requirements for North America.
Engage in travel to U.S., Canada and/or Mexico NAMCs and suppliers, as well as foreign travel including Japan, Canada, Mexico. Commonly work overtime, including weekends and holidays.

REQUIRED SKILLS/EXPERIENCE:
10 Years Experience with Information Systems Data Collection [QIS, EDC, MDT]
10 Years Experience with Andon / Line Control Production Line control, Indication of status, Collection of Downtime events, Event Communication Reporting, Visualization, Callout
10 Years Experience with Production Equipment procurement, installation and/or confirmation
10 Years Experience with PLC Programming Toyopuc, Omron, Seimens
Proficiency with MS Office Excel, PowerPoint, Word, TEAMs.
Bachelor s degree in mechanical, electrical, industrial engineering or Associate s Degree in Technical field with equivalent work experience [5 years]

Other Requirements:
50%: Travel - Domestic (15%) and International (35%) (able to obtain a US Passport)
25%: Over-time - including 12-hours shifts, weekend work and shutdown/ holiday support
Ability to work flexible shifts as needed to support project work

Desired Skills/Nice To Have's:
10 Years Experience with Toyopuc PLC programming.
10 Year Experience with Assembly, Body, or Powertrain Information Systems.
10 Year Experience with Assembly, Body or Powertrain Quality Information System and Traceability
10 Years Experience with Oracle / SQL Server database operation.
10 Years Experience with Field Network usage, such as Ethernet IP [EIP], FLnet, TCP/IP.
10 Years Experience with Wireless Network usage and Equipment Integration.
10 Years Experience with serial protocol usage.
Experience with C++, C#, Java, HTML or Python.
OSHA 10 certification.

==
==

Calance Consultant Benefits Offerings:
- EPO/PPO Medical Plans
- HMO/PPO Dental programs
- Vision - VSP (Vision Plan Summary)
- 401K Retirement vesting program (VOYA)
- Paid Bi-Weekly/Direct Deposit
- Flex Spending Plan
- Voluntary Life, AD&D, STD or LTD plans",https://www.dice.com/job-detail/21526ccf-0d1f-450c-8234-8b001e3f79d5
Call Center Support Specialist,Apex Systems,,"Charlotte, NC",Full Time,,,,,,,,USD 25.00 - 28.00 per hour,On Site,"Job#: 3014091

Job Description:

Apex Systems is currently hiring for a Call Center Support Representative with a reputable financial services client. The Support Specialist provides technical and customer service support in a call center environment, assisting customers across multiple platforms. The role requires excellent communication skills, the ability to troubleshoot basic technical issues, and the flexibility to adapt to a fast-paced support setting.

Top Requirements:
Call center support experience, with a strong understanding of managing a strict schedule to ensure maximum phone coverage.






Locations:

Onsite expectation:

Pay range:

We are unable to consider C2C or third-party submissions.

If you are interested, please apply here or email an updated copy of your resume to

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.



Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/92e9f02d-b56b-4551-a544-8e46abb055cc
Data Engineer - Data Engineer III,Apex Systems,,"Redmond, WA",Full Time,,,,,,,,USD 68.00 - 78.00 per hour,On Site,"Job#: 3014163

Job Description:

JOB TITLE: Data Engineer III

DURATION: 12 MONTHS

LOCATION: ONSITE IN REDMOND.,WA

PAY RATE: $68 - $78 HOURLY

Job Description:

SQL Expertise:

1. Strong knowledge of SQL for complex querying, optimization, and database design.

2. Experience with time-series databases, in designing, implementing, and managing time-series data .

2. Proficiency in defining retention policies, querying, and optimizing time-series data workflows.

Python Development:

1. Proficiency in Python for data engineering tasks, including integration

2. Experience with Python libraries such as Pandas, SQLAlchemy, or PySpark for handling data processing and analysis.

Database Design & Management:

1. Experience in schema design, performance optimization, and maintenance for both relational and NoSQL databases.

2. Understanding of best practices for cloud-based database management, including backup, disaster recovery, and monitoring.

Problem Solving & Performance Optimization:

1. Strong troubleshooting skills for performance issues in both data pipelines and databases.

2. Experience with scaling databases and pipelines to accommodate increasing data volume and complexity.

EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/27785dae-4e68-44e3-a8bc-6bc932b306be
Sr. Estimator,Apex Systems,,"Atlanta, GA",Full Time,,,,,,,,"USD 125,000.00 - 140,000.00 per year",On Site,"Job#: 3013355

Job Description:
Senior Estimator - Mission-Critical/Data Center Projects

Location: Buckhead, GA

Salary Range: $125,000-$140,000 (based on experience)

Position Overview

We're seeking a Senior Estimator with strong mechanical and electrical expertise and proven experience in data center projects. This role is pivotal in supporting pre-construction efforts and delivering accurate, competitive pricing for complex, large-scale projects.


















Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/ac9be839-7f39-4f26-8f78-1836a0a56885
Marketing Program Manager,Apex Systems,,"Orlando, FL",Full Time,,,,,,,,USD 60.00 per hour,On Site,"Job#: 3014062

Job Description:

Apex Systems, a World-Class Technology Solutions Provider, is seeking applicants for the below position on behalf of our client. Please apply if interested and qualified. Please note that only qualified candidates will be contacted.

Position: Marketing Program Manager

Location: Onsite Monday - Friday in Orlando, FL

Duration: Contract to Hire

$60 per hour W2 max



The Program Manager will lead a team of four Marketing Project Managers, ensuring successful delivery of marketing initiatives from ideation through execution. This role focuses on high-level oversight, including progress tracking, process improvement, and leadership reporting. Responsibilities include identifying roadblocks, optimizing workflows, and managing resource allocation using Workfront. The ideal candidate has broad marketing experience across multiple functions, strong analytical skills for reporting and resource planning, and excels in assertive yet relationship-driven communication to maintain trust and transparency.










Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/1608b608-1213-4363-a866-9e96f38e4059
Windows Server Administrator,Apex Systems,,"Tyndall Air Force Base, FL",Full Time,,,,,,,,USD 40.00 - 48.00 per hour,On Site,"Job#: 3014202

Job Description:

- Windows Server Administrator - (Panama City, FL)

** $40.00 - $48.00 / Hourly Rate **

Apex Systems has an Immediate Need for a Windows Server Administrator in Panama City, FL (Tyndall AFB) !! This will be an ""est. 20+ Month Contract"" opportunity, supporting one of our Largest DoD / Government Clients across the East Coast! Please See Below for all Position Details & How To Apply.

*** HOW TO APPLY *** Send a Resume to:

Windows Server Administrator

Panama City, FL (Tyndall AFB)

est. ""20+ Month Contract""

$42.00 - $48.00 / Hourly

up to 25%









#cleared #clearance #clear

EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/47712692-cdb8-4d06-b84d-9fea7e26a2f0
Support Engineer - Support Engineer III,Apex Systems,,"Seattle, WA",Full Time,,,,,,,,USD 30.00 - 40.00 per hour,On Site,"Job#: 3014150

Job Description:

JOB TITLE: Support Engineer III

DURATION: 5 months

LOCATION: Onsite in Seattle, WA

PAY RATE: $30 - $40 HOURLY

Job Description: This position is responsible for the installation, maintenance and troubleshooting of desktop computers, peripherals, software and related systems. Responsibilities include the timely resolution of issues affecting hardware, software and user permissions, as well as routine hardware maintenance.

Detailed knowledge of basic computer concepts, PC hardware and software troubleshooting, and workstation (desktop/laptop) hardware.

Experience supporting Windows XP/7 and Server operating systems in a managed desktop environment.

Experience supporting Macintosh OS X (10.4 & upwards) desirable.

Basic working knowledge of Linux/UNIX systems (Red Hat preferable) at a user level.

Solid knowledge of networks including Ethernet, TCP/IP, and Windows Server networking.

Self motivated with the ability to work independently with minimal supervision.

Ability to maintain Customer Focus, stay motivated and be proactive.

Insist on the highest standards from self and others.

Good verbal and written communication skills.

Good attention to detail and organizational skills.

Must be able to safely lift up to 50 lbs.

Microsoft MCSA/MCSE desirable.

Additional vendor administrator level certifications preferred, especially Apple ACMT/ACSP and Cisco CCNA.

BS Degree in computer science or combination of education and relevant experience.

7+ years relevant work experience.

EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/37f0d4c2-835b-447c-a6cb-5f885f458632
Store Systems Business Analyst,"Aspire Systems, Inc.",Gokul Velumani,"Nashville, TN",Full Time,,,,,,,,$60 - $65,On Site,"Job Title: Store Systems Business Analyst
Job Type:
Location: Nashville, TN
Experience Required: 8 12 years
Compensation: $60/hr - $65/hr
Job Summary:
The Store Systems Business Analyst will serve as a key liaison between retail operations, technology teams, and other business functions. This role is responsible for analyzing, enhancing, and implementing retail store systems such as POS, inventory, back-office applications, and mobile store tools. The ideal candidate brings deep retail domain expertise, strong analytical skills, and the ability to translate business needs into effective technical solutions.",https://www.dice.com/job-detail/a0514f4c-f0db-44ff-8a6e-bd33fab46a0e
UAT Test Lead,Apex Systems,,"Raleigh, NC",Full Time,,,,,,,,,On Site,"Job#: 3013675

Job Description:

We are seeking an experienced UAT Test Lead to manage and execute User Acceptance Testing for a critical Credit Risk project. This role will serve as the primary liaison between business stakeholders and technical teams, ensuring that all testing activities align with business objectives and regulatory requirements. The UAT Test Lead will be responsible for developing test plans, creating and reviewing test cases, managing onshore and offshore testing teams, and driving defect triage and resolution. Strong communication and leadership skills are essential to coordinate across multiple teams and deliver high-quality outcomes within project timelines.

The ideal candidate will have deep expertise in UAT processes and a solid understanding of the Credit Risk domain. Experience in managing distributed teams and collaborating with both business and technical stakeholders is critical. Proficiency in Agile tools such as Rally for tracking user stories, test cases, and defects is required. Candidates should demonstrate strong problem-solving abilities, attention to detail, and familiarity with compliance and regulatory testing standards. Excellent communication and stakeholder management skills are a must to ensure successful delivery in a fast-paced environment.

Location: Raleigh, NC | Atlanta, GA | Greensboro, NC - 5 days a week on site

Rate: $63 hr on w2

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/5a973b5f-8906-48da-87d6-1bebbc6ea7bc
Vendor Management Specialist,Apex Systems,,"Cedar Rapids, IA",Full Time,,,,,,,,,On Site,"Job#: 3014226

Job Description:

Job Summary

We are seeking a highly organized and detail-oriented team player to support our outsourced technology resource management functions. The ideal candidate will have exceptional efficiency, attention to detail, and strong Excel skills, including advanced VLOOKUP/XLOOKUP capabilities. This role requires the ability to merge and manage dynamic information across multiple, constantly changing systems, and to work effectively in an ambiguous environment while making logical decisions based on validated information and established processes.



Document and review all Active Directory & Build Request profiles; collaborate with Tech Leads to identify resource/role needs and create new profiles with updated software and Active Directory requirements.

Manage resolution of ServiceNow PPM vs SAP Fieldglass time discrepancies.

Calculate and report contract and resource metrics.

Audit Fieldglass roster for accuracy.

Monitor and update contractor expiration dates before sending to the Fieldglass PMO team.

Track SLA, KPI, and CPI metrics.

Track contractor onboarding lifecycle metrics.

Partner with the Fieldglass PMO to ensure job posting submissions and updates.



Strong Excel skills, including advanced VLOOKUP/XLOOKUP functionality.

Ability to manage and reconcile data across disparate systems.

Excellent organizational and communication skills, with frequent follow-up for data validation.

Ability to work in an ambiguous environment and make logical decisions based on validated information.

Comfortable handling information from multiple sources, including leadership, PMO teams, managers, and suppliers.



Experience with SAP Fieldglass, Active Directory (AD), ServiceNow PPM, and Apptio.



Highly detail-oriented and proactive in ensuring data accuracy.

Strong problem-solving skills and ability to work independently while collaborating with multiple stakeholders.

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/763367b0-48d8-43a5-b4b4-6d9a3c7e2069
