Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Senior D365 Finance & Operations (FinOps) Implementation Consultant,Apetan Consulting,,Remote or New Jersey,Full Time,Part Time,Contract - Independent,Contract - W2,,,Contract - 12 Month(s),Accepts corp to corp applications,,Remote,"Job Title: Senior D365 Finance & Operations (FinOps) Implementation Consultant
Focus Area: Inventory & Operations
Company: Microsoft Dynamics Partner
Location: Remote
Employment Type: Contract
Contract Duration: 6 12 months (strong extension potential)
About the Opportunity
Our client, a well-established Microsoft Dynamics partner with deep ERP expertise, is supporting a large enterprise customer transitioning into Dynamics 365 Finance & Operations (D365 FO). Due to post-go-live challenges, they are seeking a highly experienced Senior FinOps Consultant to stabilize, optimize, and take ownership of .",https://www.dice.com/job-detail/c99d8542-5705-4af5-a286-ef5c3a4994f5
Senior D365 Finance Consultant 100% Remote,Apetan Consulting,,Remote,Full Time,Part Time,Contract - Independent,Contract - W2,,,Contract - 6+ month(s),Accepts corp to corp applications,,Remote,"Senior D365 Finance Consultant 100% Remote
About the Opportunity
Our client, a well-established Microsoft Dynamics partner with deep ERP expertise, is supporting a large enterprise customer transitioning into Dynamics 365 Finance & Operations (D365 FO). Due to post-go-live challenges, they are seeking a highly experienced Senior FinOps Consultant to stabilize, optimize, and take ownership of Inventory, Procurement, and Operational processes.
This is not a junior, offshore, or learning role. The ideal consultant will have 10 20+ years of Dynamics experience and the confidence to step into a complex environment immediately.
Client Environment",https://www.dice.com/job-detail/f3f6e497-d353-44ad-9001-1a32ad4633a0
Controls Engineer Senior,Advanced Technology Services,,Pennsylvania,,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9DYlNPV25iIiwiam9iSWQiOiIzNDQ1YzI2MC1kOTYzLTQzMzYtYjI5Yi0xN2RhYTU4ODc5Y2YiLCJqb2JUaXRsZSI6IkNvbnRyb2xzIEVuZ2luZWVyIFNlbmlvciIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Inventory and Parts Scheduler,Advanced Technology Services,,"Fargo, North Dakota",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby80SDZ6X2NiIiwiam9iSWQiOiIzMzVkYjY3MS1iMmViLTQ4NjctYWY5Mi1mZDNkZGZlNjMwYTkiLCJqb2JUaXRsZSI6IkludmVudG9yeSBhbmQgUGFydHMgU2NoZWR1bGVyIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Materials Specialist I (National Travel - Can Reside Anywhere),Advanced Technology Services,,"Remote or Greenville, South Carolina",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9iVWFtS3hiIiwiam9iSWQiOiI4NmExNmUzMC1mNjA0LTQ0MDUtOGUyNi1lMzM5ZmI5NmI3YzUiLCJqb2JUaXRsZSI6Ik1hdGVyaWFscyBTcGVjaWFsaXN0IEkgKE5hdGlvbmFsIFRyYXZlbCAtIENhbiBSZXNpZGUgQW55d2hlcmUpIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Tool Crib Inventory Associate,Advanced Technology Services,,"Bloomington, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9PUW05bW9iIiwiam9iSWQiOiJhOTZmOTU3Ny0yMjYxLTRiNTQtYTc0Mi1kNDZhN2M2YTVhMWMiLCJqb2JUaXRsZSI6IlRvb2wgQ3JpYiBJbnZlbnRvcnkgQXNzb2NpYXRlIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Senior Test Engineer PHP *Virtual*,Providence Health & Services,,"Irvine, CA",Full Time,,,,,,,,USD 54.40 - 85.88 per hour,On Site,"Job Description

Providence caregivers are not simply valued - they're invaluable. Join our team at Providence Health Plan Partners and thrive in our culture of patient-focused, whole-person care built on understanding, commitment, and mutual respect. Your voice matters here, because we know that to inspire and retain the best people, we must empower them.

The Senior Test Engineer is a key leader in quality assurance, driving the design, development, and implementation of testing standards and methodologies to ensure excellence across complex systems. This role leads medium to large internal projects, creating detailed project and work plans while analyzing and evaluating systems to optimize processes and solve technical challenges. Acting as a subject matter expert, the Senior Test Engineer mentors junior QA engineers, collaborates with users and testers to define requirements, and develops comprehensive test plans for full coverage of development products. Responsibilities include crafting and maintaining test cases, validating specifications, and ensuring adherence to QA best practices, standards, and tools. With expertise in problem identification, root cause analysis, and resolution, this individual ensures timely escalation and documentation of issues while actively participating in Agile ceremonies. Additionally, the role influences testing strategy thr



Required qualifications:





Our best-in-class benefits are uniquely designed to support you and your family in staying well, growing professionally, and achieving financial security. We take care of you, so you can focus on delivering our Mission of caring for everyone, especially the most vulnerable in our communities.



At Providence, our strength lies in Our Promise of ""Know me, care for me, ease my way."" Working at our family of organizations means that regardless of your role, we'll walk alongside you in your career, supporting you so you can support others. We provide best-in-class benefits and we foster an inclusive workplace where diversity is valued, and everyone is essential, heard and respected. Together, our 120,000 caregivers (all employees) serve in over 50 hospitals, over 1,000 clinics and a full range of health and social services across Alaska, California, Montana, New Mexico, Oregon, Texas and Washington. As a comprehensive health care organization, we are serving more people, advancing best practices and continuing our more than 100-year tradition of serving the poor and vulnerable.

Posted are the minimum and the maximum wage rates on the wage range for this position. The successful candidate's placement on the wage range for this position will be determined based upon relevant job experience and other applicable factors. These amounts are the base pay range; additional compensation may be available for this role, such as shift differentials, standby/on-call, overtime, premiums, extra shift incentives, or bonus opportunities.

Providence offers a comprehensive benefits package including a retirement 401(k) Savings Plan with employer matching, health care benefits (medical, dental, vision), life insurance, disability insurance, time off benefits (paid parental leave, vacations, holidays, health issues), voluntary benefits, well-being resources and much more. Learn more at providence.jobs/benefits.

Applicants in the Unincorporated County of Los Angeles: Qualified applications with arrest or conviction records will be considered for employment in accordance with the Unincorporated Los Angeles County Fair Chance Ordinance for Employers and the California Fair Chance Act.



Providence Shared Services is a service line within Providence that provides a variety of functional and system support services for our family of organizations across Alaska, California, Montana, New Mexico, Oregon, Texas and Washington. We are focused on supporting our Mission by delivering a robust foundation of services and sharing of specialized expertise.

Providence is proud to be an Equal Opportunity Employer. We are committed to the principle that every workforce member has the right to work in surroundings that are free from all forms of unlawful discrimination and harassment on the basis of race, color, gender, disability, veteran, military status, religion, age, creed, national origin, sexual identity or expression, sexual orientation, marital status, genetic information, or any other basis prohibited by local, state, or federal law. We believe diversity makes us stronger, so we are dedicated to shaping an inclusive workforce, learning from each other, and creating equal opportunities for advancement.",https://www.dice.com/job-detail/aa613209-e6ad-4e5b-b990-6cb66b0e9e8d
Industrial Maintenance Technician,Advanced Technology Services,,"Longview, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9hUjdOMEhiIiwiam9iSWQiOiI0ZDA0MTJiMS1hMzVhLTQ0MzQtODRmYy0zZmVmOGY1NmYxZjUiLCJqb2JUaXRsZSI6IkluZHVzdHJpYWwgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Maintenance Technician,Advanced Technology Services,,"Starkville, Mississippi",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby84X3loVTNiIiwiam9iSWQiOiI0YTQ3OWU4Ni1hYTZjLTQ0ZGMtOWEzNi01NzRlYjc2NzhmZjEiLCJqb2JUaXRsZSI6Ik1haW50ZW5hbmNlIFRlY2huaWNpYW4iLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Industrial Maintenance Technician,Advanced Technology Services,,"Fargo, North Dakota",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9id0ZZRktiIiwiam9iSWQiOiI3OGRhNThiOS01YTA3LTQ0NTAtYjc4ZC02NjhiNjczMjdmODUiLCJqb2JUaXRsZSI6IkluZHVzdHJpYWwgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
