Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Role: Infor LN ERP Functional Consultants,ITSYNTAX INC,Vineel Kumar,Remote,Contract - W2,Contract - Independent,,,,,,,Depends on Experience,Remote,"Role: Infor LN ERP Functional Consultants (Senior & Mid-Level)
Location: Remote with occasional travel to Mexico
Job Summary:
We are seeking Infor LN ERP Functional Consultants to support core business processes in a Discrete Manufacturing environment. The requirement includes one Senior Functional Lead and 1 2 Mid-Level, hands-on consultants with expertise across OTC, STP (PTP), and RTR processes.
Senior Infor LN ERP Functional Consultant (Lead),Lead end-to-end OTC, STP (PTP), and RTR processes
Drive requirements gathering, fit-gap analysis, and solution design
Act as the primary functional lead for stakeholders
Oversee testing, UAT, and post-go-live support
Mentor junior consultants",https://www.dice.com/job-detail/b28be3fa-2cf3-428c-b3a5-1a5d38c9abc1
JDA/O9 MFP Consultant (Merchandising Financial Planning)- Remote within USA,Yochana IT Solutions,,Remote or New York,Contract - Independent,Contract - W2,,,,,,Accepts corp to corp applications,,Remote,"JDA/O9 MFP Consultant (Merchandising Financial Planning)
Location
Contract 1+ year
Primary Skill:
3-5 support/dev exp. in JDA MFP(Merchandising financial Planning) or O9 MFP(Merchandising financial planning) Or Dev/ Support experience in Merchandise, planning, allocation, or Retail domain.
Secondary:
3 5 years of strong experience working with at least one relational database (Oracle, SQL Server, MySQL). SQL Server and Oracle are preferred",https://www.dice.com/job-detail/1d570af0-0903-4809-9184-e582bbccd1ef
Infor LN ERP Functional Consultant,ITSYNTAX INC,Shiv Boddu,Remote,Part Time,,,,,,,,65 - 70,Remote,"Senior Infor LN ERP Functional Consultant (Lead)
• Lead end-to-end OTC, STP (PTP), and RTR processes
• Drive requirements gathering, fit-gap analysis, and solution design
• Act as the primary functional lead for stakeholders
• Oversee testing, UAT, and post-go-live support
• Mentor junior consultants
Experience:
• 10+ years ERP functional experience
• Strong Infor LN ERP exposure (preferred)
• Discrete Manufacturing experience – mandatoryMid-Level Infor LN ERP Functional Consultant
• Hands-on configuration and support in OTC, STP (PTP), and RTR
• Support testing, UAT, documentation, and issue resolution
• Work closely with senior consultant and business teams
Experience:
• 5–9 years ERP functional experience
• Hands-on Infor LN ERP experience
• Discrete Manufacturing experience – mandatoryMandatory for All Roles
• Discrete Manufacturing industry experience
• Strong understanding of end-to-end business processes
• Excellent communication and problem-solving skills
• Spanish language proficiency is a strong plus
• Willingness to travel across the Mexico as needed
• Prior experience in the Automotive industry.",https://www.dice.com/job-detail/143a4409-2874-4d41-8619-8c7a16a64364
Senior NPI Engineer,Kforce Technology Staffing,,"Phoenix, AZ",Full Time,,,,,,,,"$100,000 - $135,000 annually",On Site,"RESPONSIBILITIES:
Kforce's client, a growing and established Engineering Technology company is seeking a New Product Introduction Engineer (NPI). The company offers a competitive compensation package including base salary, an aggressive annual bonus (20%), 401K matching, PTO and benefits.

Summary:
The NPI Engineer designs manufacturing process flows to introduce new products to internal and external lines, supporting product launches. They recommend or manage designs for test equipment, assembly aids, and rework stations for electro-mechanical products throughout development. As part of NPD Scrum Teams from project inception, they evaluate product designs for manufacturability and assembly using DFMA best practices.

Responsibilities:
* Lead efforts in defining the manufacturing process flow and manufacturing process control plans for low to mid-volume electro-mechanical products
* Work with Manufacturing Engineers at Contract Manufacturers, Design Engineers, Quality Engineers, and other team members to define the testing and assembly process for new products
* Collaborate with design and quality engineers to develop non-standard, specialty test equipment as required by product design engineering during development
* Collaborate with external Contract Manufacturers to design assembly fixtures that that will be used to assemble low to mid-volume electro-mechanical products
* Contribute to DFMA and FMEA exercises on new product designs and provide feedback to design engineers; Apply DFMA best practices and knowledge of product design, part fabrication, product assembly, tooling, and materials to evaluate the design
* Work as a liaison between NPD Project Teams and Contract Manufacturers to ensure manufacturing lines and fixtures are ready for pilot runs; Solicit feedback from assembly line operators for assembly design improvements
* Perform mechanical tests on new products that are produced from pilot runs as needed

REQUIREMENTS:
* B.S. in Mechanical Engineering, Manufacturing, Mechatronics, Electrical Engineering, Robotics, or a closely related degree required; Master's degree in related field is a plus but not required
* At least 3-5 years of experience in Manufacturing Engineering or NPI role for electro-mechanical products
* Experience laying out manufacturing assembly processes and production lines
* Experience in DFMA principles toward the design of electro-mechanical products
* Proven track record of designing low to mid volume electro-mechanical products and/or test equipment for testing these products
* Experience using common tools such as SolidWorks to perform light mechanical design of assembly aids
* Experience project managing pilot runs of new product development in support of new product introduction
* Experience in creating and editing Work Instructions for Assembly Sites; Familiarity with Dozuki is a plus
* Ability to perform light mechanical/electrical assembly for lab, assembly or test equipment
* Experience performing root cause analysis investigations
* Experience working with Assembly Operators
* Proven track record of collaborating with teams to design and develop products from concept to production
* Clear, concise technical writing skills focused on equipment set-up, equipment use procedures and manufacturing process control plans
* Proficient in status reporting, communicating technical data/results and issues, impacts and corrective actions
* Experience writing, reviewing and coordinating Deviations for Production Lines
* Have current passport and the ability to travel to Mexico once a quarter (typically, 2 or 3 days in Mexico)
* OSHA 10/30 certification is a plus
* Project Management experience is a plus but not required
* Experience working in an ISO 9001:2015 environment a plus
* Experience in Waterfall and/or Agile NPD processes is a strong plus

The pay range is the lowest to highest compensation we reasonably in good faith believe we would pay at posting for this role. We may ultimately pay more or less than this range. Employee pay is based on factors like relevant education, qualifications, certifications, experience, skills, seniority, location, performance, union contract and business needs. This range may be modified in the future.

We offer comprehensive benefits including medical/dental/vision insurance, HSA, FSA, 401(k), and life, disability & ADD insurance to eligible employees. Salaried personnel receive paid time off. Hourly employees are not eligible for paid time off unless required by law. Hourly employees on a Service Contract Act project are eligible for paid sick leave.

Note: Pay is not considered compensation until it is earned, vested and determinable. The amount and availability of any compensation remains in Kforce's sole discretion unless and until paid and may be modified in its discretion consistent with the law.

This job is not eligible for bonuses, incentives or commissions.

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.

By clicking ?Apply Today? you agree to receive calls, AI-generated calls, text messages or emails from Kforce and its affiliates, and service providers. Note that if you choose to communicate with Kforce via text messaging the frequency may vary, and message and data rates may apply. Carriers are not liable for delayed or undelivered messages. You will always have the right to cease communicating via text by using key words such as STOP.",https://www.dice.com/job-detail/6e86800c-6763-4d72-b5ed-2d83f1817a14
Senior Project Manager,Fixity Technologies,,"Brooklyn, NY",Full Time,Part Time,Contract - W2,Contract - Independent,,,,Accepts corp to corp applications,,On Site,"Job Title: Senior Project Manager
Location: Brooklyn NY 11201 with Hybrid Schedule
Duration: 12 Months contract to extend
Job Summary:
Candidates must be available to work from 8:30am to 5:00pm eastern time

PROJECT MANAGER - SCOPE OF SERVICES:",https://www.dice.com/job-detail/de0e3317-afaa-4b46-b50c-2b45a81bbe06
.NET Developer,Apex Systems,,"Overland Park, KS",Full Time,,,,,,,,,On Site,"Job#: 3015262

Job Description:

This position is responsible for executing against the strategic projects for enhancing the capabilities of the Commercial Lending business. This individual works closely with the line of business and technology colleagues to assist in the development, implementation, assessment, and support of one or more environments, applications, or platforms.

ESSENTIAL JOB FUNCTIONS
Develops clean, maintainable, testable code for work assigned.
Actively works resolution of system and client experience impacts for one or more environments, applications, or platforms.

REQUIRED QUALIFICATIONS


Preferred Qualifications


Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/824fe811-de2a-41e8-a519-41f8318274cf
AI Solution Architect / Engineer (ServiceNow),STAND 8,,"California, USA, CA",Contract - W2,,,,,,,,$80 - $100 per hour,On Site,"STAND 8 provides end to end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more including internationally in Mexico and India.

Our global solutions team is seeking an experienced ServiceNow AI Solution Architect / Engineer focused on the solutioning, design, implementation, and optimization of next-generation AI capabilities within ServiceNow for our global media & entertainment client's enterprise environment. Our team plays a key role in the implementation and delivery of key ServiceNow features and you'll be responsible for leading the configuration, integration, and enablement of ServiceNow's AI Agent Studio, Model Context Protocol (MCP), and Generative AI Controller components. You'll work our team and with different client business and engineering teams to understand their specific use cases, and enable these within the ServiceNow ecosystem of AI products and solutions.

Our ideal resource combines deep technical ServiceNow expertise with a strong understanding of AI use cases, data governance, and enterprise architecture. Our goal will be to bridge our client's business objectives with the rapidly evolving ServiceNow AI landscape. You will act as both a strategic advisor and a hands-on engineer ensuring AI capabilities deliver measurable business value today and scale effectively for future innovation. This is an exciting time to deliver solutions around the world-class capabilities of the ServiceNow platform at scale. We are setting up interviews immediately for this project and if you think you have what it takes to make an impact with an incredible team, we'd love to hear from you!

The project work will be accomplished Monday - Friday, and the role and work can be done remotely within the United States.",https://www.dice.com/job-detail/5c82132c-3a18-4f4c-a63e-8cbb062a4cbe
Core Engineering - Test Engineer III,Apex Systems,,"Redmond, WA",Full Time,,,,,,,,,On Site,"Job#: 3015139

Job Description:

Description: Android OS Developer

Onsite in Redmond, WA

Summary

We are looking for an AOSP Developer to join our wearables research team, whose mission is to design, build, and test prototype systems for future wearables experiences. We are specifically looking for a candidate with a broad set of experiences, including deep knowledge of embedded software development, the ability to quickly solve problems, work in new technology areas, and drive ambiguous concepts into prototypes.

Responsibilities

Develop and debug firmware for a wearable device that includes multiple sensors and cameras, application processor running Android and a co-processor

Develop firmware on micro-controllers or BSPs for embedded linux, leverage peripherals, manage power consumption, support boot loaders, and schedule real-time tasks (RTOS)

disciplines

Develop test applications to interface with a variety of peripherals

Test the developed firmware with the hardware

Document designs and performance analysis

REQUIRED Qualifications

B.S. degree in Computer Science, Electrical Engineering, or equivalent experience

5+ years of SW/FW experience.

3+ years experience with embedded architectures such as ARM Cortex, or processors running AOSP/Embedded Linux, such as QC Snapdragon Wearables or AR2G1.

3+ years experience with high and low speed peripherals and buses, and developing and modifying drivers for them.

Ability to describe their previous use of logic analyzers or protocol decoders to debug/troubleshoot.

Ability to autonomously identify, report, and solve problems with minimal direction.

Ability to work in a dynamic, high-paced environment where job duties may change frequently

PREFERRED Qualifications

Experience with AOSP/Embedded Linux driver development and associated frameworks, like kconfig, device tree, Android, Yocto, Build root.

Familiarity with HW-in-the-loop testing, CI/CD, build system configuration / scripting,

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/1df53c84-6e80-4d2f-9ae0-0dacaa7c5bfd
CAD Technician - CAD Technician,Apex Systems,,"North Reading, MA",Full Time,,,,,,,,USD 27.00 - 37.00 per hour,On Site,"Job#: 3015194

Job Description:

Job Title: CAD Technician

Location: North Reading, MA

Duration: 3 Months (Onsite)

Pay range: $27-$37/hr

Job Description:

This individual will be responsible for creating detailed drawings of material handling equipment, work areas, and material handling components based on current examples as well as design support for future initiatives. Drawings will require a high level of detail in both plan views as well as corresponding elevation views in certain cases. A successful candidate will be self starter and will be able to work with very little direction and create drawing sets that will satisfy the need to standardize work spaces and designs across a large network of fulfillment operations.



Minimum 5 years' operating experience in CAD with ability to work and manage layers

Minimum of an Associate's Degree in Drafting and Design

Minimum of 1 year experience drawing in a warehouse or fulfillment center environment

Basic knowledge of material handling and storage systems



Conveyor design and layout experience

Mechanical or Industrial Engineering degree

Ability to communicate to various audiences

Ability to lead small groups



Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at or .

Apex Systems is a world-class IT services company that serves thousands of clients across the globe. When you join Apex, you become part of a team that values innovation, collaboration, and continuous learning. We offer quality career resources, training, certifications, development opportunities, and a comprehensive benefits package. Our commitment to excellence is reflected in many awards, including ClearlyRated's Best of Staffing in Talent Satisfaction in the United States and Great Place to Work in the United Kingdom and Mexico.

Apex offers a range of supplemental benefits, including medical, dental, vision, life, disability, and other insurance plans that offer an optional layer of financial protection. We offer an ESPP (employee stock purchase program) and a 401K program which allows you to contribute typically within 30 days of starting, with a company match after 12 months of tenure. Apex also offers a HSA (Health Savings Account on the HDHP plan), a SupportLinc Employee Assistance Program (EAP) with up to 8 free counseling sessions, a corporate discount savings program and other discounts. In terms of professional development, Apex hosts an on-demand training program, provides access to certification prep and a library of technical and leadership courses/books/seminars once you have 6+ months of tenure, and certification discounts and other perks to associations that include CompTIA and IIBA. Apex has a dedicated customer service team for our Consultants that can address questions around benefits and other resources, as well as a certified Career Coach. You can access a full list of our benefits, programs, support teams and resources within our 'Welcome Packet' as well, which an Apex team member can provide.",https://www.dice.com/job-detail/568ee922-adbe-4c7e-8c60-9f1827612ccd
Measurement Specialist,Marathon Petroleum,,"Midland, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODYyMzEwMjc2MCZmPTY0YTJmZDdhYjgmaj0xNzY4N18wMDAxOTY5OSZqcGlkPTUzOTM1OTc2ODEiLCJqb2JJZCI6ImYxZTIxNTljLTE2MjgtNGJmMS04ZjM3LTU0YTU3OWFlNjljNyIsImpvYlRpdGxlIjoiTWVhc3VyZW1lbnQgU3BlY2lhbGlzdCIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
