Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Senior User Experience Researcher,Nutanix,,"San Jose, CA",Full Time,,,,,,,,"USD 197,600.00 - 296,400.00 per year",On Site,"Hungry, Humble, Honest, with Heart.

The Opportunity

Are you a passionate user researcher who thrives on empathy and data-driven insights, with a knack for translating complex user behaviors into actionable strategies? If so, you'll love joining our dynamic team at Nutanix, where your work will directly shape innovative user experiences for our leading-edge cloud and enterprise products, all within a culture that prioritizes collaboration, creativity, and continuous learning.

About the Team

At Nutanix, you will be joining the Nutanix User Experience team, a dynamic group of 70 talented individuals spanning across the US, Germany, and India. Our team thrives on a culture that emphasizes ""Design"" and ""Customer delight"" deeply embedded in every step of our product cycle. We embrace a design-first philosophy that melds consumer-grade aesthetics with web-scale engineering, creating exceptional user experiences reminiscent of the consumer world. We are particularly interested in candidates who exhibit a passion for understanding user needs and possess a portfolio that showcases robust qualitative and quantitative research skills in both enterprise on-premise and cloud design.

You will report to the Sr. Manager, Design, who is committed to fostering a collaborative and innovative environment. Our work setup is hybrid, requiring you to be in the office 2-3 days per week, which allows for a great balance between in-person collaboration and the flexibility of remote work. Additionally, this position has no travel requirements, enabling you to focus on your contributions to our projects without the need for frequent commuting.









Hybrid: This role operates in a hybrid capacity, blending the benefits of remote work with the advantages of in-person collaboration. In locations where our workplace policy applies (i.e. San Jose, Durham, Mexico City, Bangalore, Pune, Hoofddorp, Belgrade, Barcelona, Singapore, Sydney and Tokyo), employees are expected to work onsite a minimum of 3 days per week to foster collaboration, team alignment, and access to in-office resources. Workplace type may vary based on location and team requirements. Please speak with your recruiter for details. Additional team-specific guidance and norms will be provided by your manager.

The pay range for this position at commencement of employment is expected to be between USD $ 197,600 and USD $ 296,400 per year.

However, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience. The total compensation package for this position may also include other elements, including a sign-on bonus, restricted stock units, and discretionary awards in addition to a full range of medical, financial, and/or other benefits (including 401(k) eligibility and various paid time off benefits, such as vacation, sick time, and parental leave), dependent on the position offered. Details of participation in these benefit plans will be provided if an employee receives an offer of employment.

If hired, employee will be in an ""at-will position"" and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, Company or individual department/team performance, and market factors. Our application deadline is 40 days from the date of posting. In good faith, the posting may be removed prior to this date if the position is filled or extended in good faith.



Nutanix is an Equal Employment Opportunity and (in the U.S.) an Affirmative Action employer. Qualified applicants are considered for employment opportunities without regard to race, color, religion, sex, sexual orientation, gender identity or expression, national origin, age, marital status, protected veteran status, disability status or any other category protected by applicable law. We hire and promote individuals solely on the basis of qualifications for the job to be filled. We strive to foster an inclusive working environment that enables all our Nutants to be themselves and to do great work in a safe and welcoming environment, free of unlawful discrimination, intimidation or harassment. As part of this commitment, we will ensure that persons with disabilities are provided reasonable accommodations. If you need a reasonable accommodation, please let us know by contacting [email protected].",https://www.dice.com/job-detail/35c45cbf-06bd-4b25-b1de-0881635aa631
Support Engineer (Bilingual English & Spanish),Visa Inc.,,"Denver, CO",Full Time,,,,,,,,"USD 66,600.00 - 109,400.00 per year",On Site,"Company Description

Visa is a world leader in payments and technology, with over 259 billion payments transactions flowing safely between consumers, merchants, financial institutions, and government entities in more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable, and secure payments network, enabling individuals, businesses, and economies to thrive while driven by a common purpose - to uplift everyone, everywhere by being the best way to pay and be paid.

Make an impact with a purpose-driven industry leader. Join us today and experience Life at Visa.

Job Description

At Featurespace, now part of Visa, we strive to be the world's best software company at protecting our clients and their customers from fraud attacks. We do that with personality, heart and professionalism, cultivating an innovative, fun and positive team atmosphere where everybody can contribute to solving our clients' problems in new, innovative ways. We are always seeking to be the best at what we do and make our customers smile.

We are seeking a Support Engineer to join our Americas Support Team. This is a highly technical customer-facing position that goes beyond what is typically expected in an entry-level support role. You will work directly with enterprise clients, diagnosing complex issues in live fraud detection environments, and partnering closely with engineering to deliver effective solutions.

You will provide support for multiple Featurespace products, including ARIC, deployed across both cloud and on-premises infrastructures. Your work will help ensure mission-critical systems remain reliable, high-performing, and secure, protecting millions of payment transactions from fraud every day.

Starting on a fast-track learning program, you will quickly develop your knowledge and skills in all areas of our products to facilitate getting involved with supporting customer deployments after installation, technical diagnosis of issues, helping to shape processes and building tools to speed up our internal work.

You will be part of the team who is responsible for providing our customers with a world-class service and technical support through all communication channels and touchpoints.

You will act as the single point of contact for our post-deployment customers, engineers and QA to achieve positive and creative outcomes to their support requests.



This is a hybrid position. Expectation of days in the office will be confirmed by your Hiring Manager.

This role is not able to support any form of sponsorship (This includes support such as : J-1, F-1, CPT, or OPT and employment-based sponsorship such as: H-1B, H-1B1,E-3, O-1, TN and anycard holders that may need assistance in the future.)

This position is open to candidates to be based in Atlanta, Denver, Miami, Austin or Ashburn (Atlanta is the preferred location and will not offer any relocation).

Visa will accept applications for this role until at least January 16, 2026









Varies upon the needs of the department.

This position requires travel 5-10% of the time.

This position will be performed in an office setting. The position will require the incumbent to sit and stand at a desk, communicate in person and by telephone, frequently operate standard office equipment, such as telephones and computers.

Visa is an EEO Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Visa will also consider for employment qualified applicants with criminal histories in a manner consistent with EEOC guidelines and applicable local law.

Visa will consider for employment qualified applicants with criminal histories in a manner consistent with applicable local law, including the requirements of Article 49 of the San Francisco Police Code.",https://www.dice.com/job-detail/fc9e73b0-8101-4c0e-b72d-f45ac3407358
Support Engineer (Bilingual English & Spanish),Visa Inc.,,"Austin, TX",Full Time,,,,,,,,"USD 66,600.00 - 109,400.00 per year",On Site,"Company Description

Visa is a world leader in payments and technology, with over 259 billion payments transactions flowing safely between consumers, merchants, financial institutions, and government entities in more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable, and secure payments network, enabling individuals, businesses, and economies to thrive while driven by a common purpose - to uplift everyone, everywhere by being the best way to pay and be paid.

Make an impact with a purpose-driven industry leader. Join us today and experience Life at Visa.

Job Description

At Featurespace, now part of Visa, we strive to be the world's best software company at protecting our clients and their customers from fraud attacks. We do that with personality, heart and professionalism, cultivating an innovative, fun and positive team atmosphere where everybody can contribute to solving our clients' problems in new, innovative ways. We are always seeking to be the best at what we do and make our customers smile.

We are seeking a Support Engineer to join our Americas Support Team. This is a highly technical customer-facing position that goes beyond what is typically expected in an entry-level support role. You will work directly with enterprise clients, diagnosing complex issues in live fraud detection environments, and partnering closely with engineering to deliver effective solutions.

You will provide support for multiple Featurespace products, including ARIC, deployed across both cloud and on-premises infrastructures. Your work will help ensure mission-critical systems remain reliable, high-performing, and secure, protecting millions of payment transactions from fraud every day.

Starting on a fast-track learning program, you will quickly develop your knowledge and skills in all areas of our products to facilitate getting involved with supporting customer deployments after installation, technical diagnosis of issues, helping to shape processes and building tools to speed up our internal work.

You will be part of the team who is responsible for providing our customers with a world-class service and technical support through all communication channels and touchpoints.

You will act as the single point of contact for our post-deployment customers, engineers and QA to achieve positive and creative outcomes to their support requests.



This is a hybrid position. Expectation of days in the office will be confirmed by your Hiring Manager.

This role is not able to support any form of sponsorship (This includes support such as : J-1, F-1, CPT, or OPT and employment-based sponsorship such as: H-1B, H-1B1,E-3, O-1, TN and anycard holders that may need assistance in the future.)

This position is open to candidates to be based in Atlanta, Denver, Miami, Austin or Ashburn (Atlanta is the preferred location and will not offer any relocation).

Visa will accept applications for this role until at least January 16, 2026









Varies upon the needs of the department.

This position requires travel 5-10% of the time.

This position will be performed in an office setting. The position will require the incumbent to sit and stand at a desk, communicate in person and by telephone, frequently operate standard office equipment, such as telephones and computers.

Visa is an EEO Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Visa will also consider for employment qualified applicants with criminal histories in a manner consistent with EEOC guidelines and applicable local law.

Visa will consider for employment qualified applicants with criminal histories in a manner consistent with applicable local law, including the requirements of Article 49 of the San Francisco Police Code.",https://www.dice.com/job-detail/ae6271cd-7f4e-4c38-b3a9-8946b3d00e14
Support Engineer (Bilingual English & Spanish),Visa Inc.,,"Miami, FL",Full Time,,,,,,,,"USD 66,600.00 - 109,400.00 per year",On Site,"Company Description

Visa is a world leader in payments and technology, with over 259 billion payments transactions flowing safely between consumers, merchants, financial institutions, and government entities in more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable, and secure payments network, enabling individuals, businesses, and economies to thrive while driven by a common purpose - to uplift everyone, everywhere by being the best way to pay and be paid.

Make an impact with a purpose-driven industry leader. Join us today and experience Life at Visa.

Job Description

At Featurespace, now part of Visa, we strive to be the world's best software company at protecting our clients and their customers from fraud attacks. We do that with personality, heart and professionalism, cultivating an innovative, fun and positive team atmosphere where everybody can contribute to solving our clients' problems in new, innovative ways. We are always seeking to be the best at what we do and make our customers smile.

We are seeking a Support Engineer to join our Americas Support Team. This is a highly technical customer-facing position that goes beyond what is typically expected in an entry-level support role. You will work directly with enterprise clients, diagnosing complex issues in live fraud detection environments, and partnering closely with engineering to deliver effective solutions.

You will provide support for multiple Featurespace products, including ARIC, deployed across both cloud and on-premises infrastructures. Your work will help ensure mission-critical systems remain reliable, high-performing, and secure, protecting millions of payment transactions from fraud every day.

Starting on a fast-track learning program, you will quickly develop your knowledge and skills in all areas of our products to facilitate getting involved with supporting customer deployments after installation, technical diagnosis of issues, helping to shape processes and building tools to speed up our internal work.

You will be part of the team who is responsible for providing our customers with a world-class service and technical support through all communication channels and touchpoints.

You will act as the single point of contact for our post-deployment customers, engineers and QA to achieve positive and creative outcomes to their support requests.



This is a hybrid position. Expectation of days in the office will be confirmed by your Hiring Manager.

This role is not able to support any form of sponsorship (This includes support such as : J-1, F-1, CPT, or OPT and employment-based sponsorship such as: H-1B, H-1B1,E-3, O-1, TN and anycard holders that may need assistance in the future.)

This position is open to candidates to be based in Atlanta, Denver, Miami, Austin or Ashburn (Atlanta is the preferred location and will not offer any relocation).

Visa will accept applications for this role until at least January 16, 2026









Varies upon the needs of the department.

This position requires travel 5-10% of the time.

This position will be performed in an office setting. The position will require the incumbent to sit and stand at a desk, communicate in person and by telephone, frequently operate standard office equipment, such as telephones and computers.

Visa is an EEO Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Visa will also consider for employment qualified applicants with criminal histories in a manner consistent with EEOC guidelines and applicable local law.

Visa will consider for employment qualified applicants with criminal histories in a manner consistent with applicable local law, including the requirements of Article 49 of the San Francisco Police Code.",https://www.dice.com/job-detail/8b82755a-1bef-42dc-928f-ba842997035c
Support Engineer (Bilingual English & Spanish),Visa Inc.,,"Atlanta, GA",Full Time,,,,,,,,"USD 66,600.00 - 109,400.00 per year",On Site,"Company Description

Visa is a world leader in payments and technology, with over 259 billion payments transactions flowing safely between consumers, merchants, financial institutions, and government entities in more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable, and secure payments network, enabling individuals, businesses, and economies to thrive while driven by a common purpose - to uplift everyone, everywhere by being the best way to pay and be paid.

Make an impact with a purpose-driven industry leader. Join us today and experience Life at Visa.

Job Description

At Featurespace, now part of Visa, we strive to be the world's best software company at protecting our clients and their customers from fraud attacks. We do that with personality, heart and professionalism, cultivating an innovative, fun and positive team atmosphere where everybody can contribute to solving our clients' problems in new, innovative ways. We are always seeking to be the best at what we do and make our customers smile.

We are seeking a Support Engineer to join our Americas Support Team. This is a highly technical customer-facing position that goes beyond what is typically expected in an entry-level support role. You will work directly with enterprise clients, diagnosing complex issues in live fraud detection environments, and partnering closely with engineering to deliver effective solutions.

You will provide support for multiple Featurespace products, including ARIC, deployed across both cloud and on-premises infrastructures. Your work will help ensure mission-critical systems remain reliable, high-performing, and secure, protecting millions of payment transactions from fraud every day.

Starting on a fast-track learning program, you will quickly develop your knowledge and skills in all areas of our products to facilitate getting involved with supporting customer deployments after installation, technical diagnosis of issues, helping to shape processes and building tools to speed up our internal work.

You will be part of the team who is responsible for providing our customers with a world-class service and technical support through all communication channels and touchpoints.

You will act as the single point of contact for our post-deployment customers, engineers and QA to achieve positive and creative outcomes to their support requests.



This is a hybrid position. Expectation of days in the office will be confirmed by your Hiring Manager.

This role is not able to support any form of sponsorship (This includes support such as : J-1, F-1, CPT, or OPT and employment-based sponsorship such as: H-1B, H-1B1,E-3, O-1, TN and anycard holders that may need assistance in the future.)

This position is open to candidates to be based in Atlanta, Denver, Miami, Austin or Ashburn (Atlanta is the preferred location and will not offer any relocation).

Visa will accept applications for this role until at least January 16, 2026









Varies upon the needs of the department.

This position requires travel 5-10% of the time.

This position will be performed in an office setting. The position will require the incumbent to sit and stand at a desk, communicate in person and by telephone, frequently operate standard office equipment, such as telephones and computers.

Visa is an EEO Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Visa will also consider for employment qualified applicants with criminal histories in a manner consistent with EEOC guidelines and applicable local law.

Visa will consider for employment qualified applicants with criminal histories in a manner consistent with applicable local law, including the requirements of Article 49 of the San Francisco Police Code.",https://www.dice.com/job-detail/004c3bb2-766e-4a32-b718-2b8c8907627d
Surgical Technologist ST - Labor and Delivery,Ascension,,"Hoffman Estates, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly93d3cuemlwcmVjcnVpdGVyLmNvbS9lay90L0FBS2M4RTAtbXdIOFUwRFV5RTkzT0o1alBka1BiVi1MU3NEbUpEWGtUc29DQlBxNGJsQ2VETTJ3WnJCWWJjaTFpUTZ4N1U2MXpYMGZqQk8yMUlrSkVhYjQ4ZF9pWFpHTVJRRm0xWk1Ob0pnR2FRYWRubjNPLXlSc19rSWNzdG9CY0tsZ2Y4WHZYZVNzbXFoMEh2bm9QcnlSdi15MXpJR2ZuM2R6M2doSFZ3YU4tVUlwT0p6UEJrTjE4bWRGV1FNV1ZuVlFCcWRwOWZwc0xQNWJQUVBGaXpXdC1mODMtRlQ5TWxla2FiWDBHX3Fland2eDZMdkNhdzJfN19zejlUNndxWTVUb1VSYnBPVG1aSDNpbzNPcERvckhBbmtiMllRQnRnZFBJd0FySUFkWjVXc2ltVmRxT3h0cCIsImpvYklkIjoiNDFmYzQxNDQtYjg5OS00NjFiLWE1NDEtMTc5YTEyYjNhZDZlIiwiam9iVGl0bGUiOiJTdXJnaWNhbCBUZWNobm9sb2dpc3QgU1QgLSBMYWJvciBhbmQgRGVsaXZlcnkiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Certified Surgical Technologist CST - Labor and Delivery,Ascension,,"Hoffman Estates, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly93d3cuemlwcmVjcnVpdGVyLmNvbS9lay90L0FBS2F0YjFjM1owMWNiYzZERHBWTmJPS3NCU25PYnFBNWJVR0Z2Wm1ESVpvbnpXeUkwRUhwVHRzRGEyTmVaM3VhOGR6SzdLZmpYWHF2dVVWSktTcDdqWWZIQ0ExNEVmZ3dZT3ZFb3hfUTVxeWd3ZGVqZHJURl9vRnZoRXJEdWtJaG9YWEYwZU1KUzZZTVptVzA3NnBSc2tHM29aRU0xLXQtb1hZbUVwQmhfWmlXaUhSUjAza0ZBTmdyNWlEbnNpU2huemRUNHhRaFM0aVlLaVB5LV9zNjltOXZzNXNwQVVyOXI2aUFkX3VuQmxWSlNiSVlvSktSdzFpMUJNZDV2ZEpfcTR3NVJ0TWxHXzFMblBrcFRwNzZXblRrVUJqSUl6SVIwZlE5S25lb2hiQjJCRmFOYThlWVlwZ0FnIiwiam9iSWQiOiIwMzQyZWFiNy1iMDNlLTRkNjMtYTc4MC1kOGNiMjc1YjRjYWUiLCJqb2JUaXRsZSI6IkNlcnRpZmllZCBTdXJnaWNhbCBUZWNobm9sb2dpc3QgQ1NUIC0gTGFib3IgYW5kIERlbGl2ZXJ5Iiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Sr Aircraft Engineer,FedEx Office,,"Memphis, Tennessee",Full Time,,,,,,,,"USD 6,511.62 - 10,744.16 per month",On Site,"Designs, specify and/or develop technical specifications for configuration, repair, operation and maintenance of airplanes, engines and component

Essential Functions
Designing, specifying, and developing technical specifications for aircraft, engines, and components to ensure safety, reliability, and economic utilization while adhering to federal aviation regulations and manufacturers data.
Performs other duties as assigned.

Minimum Education

Bachelor's degree in engineering. Related experience may offset degree requirements and related education/degree may offset experience requirements.



Five (5) years related aircraft engineering experience.



Strong analytical, communication and technical writing skills.

This position will close 5PM December 31, 2025



Memphis, TN Pay Range: $6,511.62/month - $10744.16/month. Internal Compensation Grade FEC_E26B

To be eligible for consideration, you must APPLY and UPLOAD a copy of your resume.

Federal Express Corporation is an Equal Opportunity Employer including, Vets/Disability.

Reasonable accommodations are available for qualified individuals with disabilities throughout the application process. Applicants who require reasonable accommodations in the application or hiring process should contact

Applicants have rights under Federal Employment Laws:

E-Verify Program Participant: Federal Express Corporation participates in the Department of Homeland Security U.S. Citizenship and Immigration Services' E-Verify program (For U.S. applicants and employees only). Please click below to learn more about the E-Verify program:",https://www.dice.com/job-detail/9b6709f1-351f-4185-8c35-e30d78f47c7e
"Integration/Test Engineer Intern D (Melbourne,FL)",L3Harris Corporation,,"Melbourne, FL",Full Time,,,,,,,,,On Site,"L3Harris is dedicated to recruiting and developing high-performing talent who are passionate about what they do. Our employees are unified in a shared dedication to our customers' mission and quest for professional growth. L3Harris provides an inclusive, engaging environment designed to empower employees and promote work-life success. Fundamental to our culture is an unwavering focus on values, dedication to our communities, and commitment to excellence in everything we do.

L3Harris Technologies is the Trusted Disruptor in the defense industry. With customers' mission-critical needs always in mind, our employees deliver end-to-end technology solutions connecting the space, air, land, sea and cyber domains in the interest of national security.

Job Title: Integration/Test Engineer Intern





L3Harris Technologies is seeking a talented Integration and Test Engineer to support the development and deployment of systems and services. This engineer will drive and champion the software test process for all test-related activities within mission-critical programs and be responsible for the development, coordination, implementation, and enforcement of test processes. As an I&T Engineer, you will be working to help support the global aviation community with advanced systems and services that significantly increase the safety, security and capacity of global air traffic management systems to meet the growing demand of air transportation operations.





L3Harris Technologies is proud to be an Equal Opportunity Employer. L3Harris is committed to treating all employees and applicants for employment with respect and dignity and maintaining a workplace that is free from unlawful discrimination. All applicants will be considered for employment without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender (including pregnancy, childbirth, breastfeeding or other related medical conditions), gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, characteristic or membership in any other group protected by federal, state or local laws. L3Harris maintains a drug-free workplace and performs pre-employment substance abuse testing and background checks, where permitted by law.

Please be aware many of our positions require the ability to obtain a security clearance. In addition, applicants who accept a conditional offer of employment may be subject to government security investigation(s) and must meet eligibility requirements for access to classified information.

By submitting your resume for this position, you understand and agree that L3Harris Technologies may share your resume, as well as any other related personal information or documentation you provide, with its subsidiaries and affiliated companies for the purpose of considering you for other available positions.

L3Harris Technologies is an E-Verify Employer. Please click here for the E-Verify Poster in English or Spanish . For information regarding your Right To Work, please click here for English or Spanish .",https://www.dice.com/job-detail/b72fea80-249c-46d9-a59f-66a0fdc9bc82
Senior Aerodynamics & Aircraft Performance Engineer,L3Harris Corporation,,"Waco, TX",Full Time,,,,,,,,,On Site,"L3Harris is dedicated to recruiting and developing high-performing talent who are passionate about what they do. Our employees are unified in a shared dedication to our customers' mission and quest for professional growth. L3Harris provides an inclusive, engaging environment designed to empower employees and promote work-life success. Fundamental to our culture is an unwavering focus on values, dedication to our communities, and commitment to excellence in everything we do.

L3Harris Technologies is the Trusted Disruptor in the defense industry. With customers' mission-critical needs always in mind, our employees deliver end-to-end technology solutions connecting the space, air, land, sea and cyber domains in the interest of national security.

Job Title: Senior Aerodynamics & Aircraft Performance EngineerJob Code: 32269Job Location: Waco, TX (Onsite)Job Schedule: 9/80



L3Harris MMG Division is seeking a Senior Aerodynamics & Aircraft Performance Engineer for our onsite facility located in Waco, TX. We offer competitive benefits and a generous relocation package for those who qualify.

The Senior Aerodynamics & Aircraft Performance Engineer will perform aerodynamics analysis and provide ground and flight test support for fixed wing and rotary aircraft to evaluate the effect of aircraft modifications on the vehicle performance, and to compute the effect of modifications on aircraft aerodynamic loads.

Seeking subject matter expert with comprehensive knowledge of Aerodynamics, Aircraft Performance & Handling Qualities.







#LI-AS1

L3Harris Technologies is proud to be an Equal Opportunity Employer. L3Harris is committed to treating all employees and applicants for employment with respect and dignity and maintaining a workplace that is free from unlawful discrimination. All applicants will be considered for employment without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender (including pregnancy, childbirth, breastfeeding or other related medical conditions), gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, characteristic or membership in any other group protected by federal, state or local laws. L3Harris maintains a drug-free workplace and performs pre-employment substance abuse testing and background checks, where permitted by law.

Please be aware many of our positions require the ability to obtain a security clearance. In addition, applicants who accept a conditional offer of employment may be subject to government security investigation(s) and must meet eligibility requirements for access to classified information.

By submitting your resume for this position, you understand and agree that L3Harris Technologies may share your resume, as well as any other related personal information or documentation you provide, with its subsidiaries and affiliated companies for the purpose of considering you for other available positions.

L3Harris Technologies is an E-Verify Employer. Please click here for the E-Verify Poster in English or Spanish . For information regarding your Right To Work, please click here for English or Spanish .",https://www.dice.com/job-detail/82e172b4-6018-4500-87a3-f60b6bae946a
